GRABLOX  2.1 generated gravity data file
 
     5335  1  2  3  6  0
 
# columns: x, y, h, g comp, g base, g meas
 
   1463.378        41.74500       -.1000000        -17.02702        14.92748        40.00743    
   1481.613        41.74500       -.1000000        -11.30346        14.66134        38.95205    
   1499.848        41.74500       -.1000000        -5.500587        14.39521        51.33015    
   1518.083        41.74500       -.1000000        -5.978956        14.12908        49.94020    
   1536.319        41.74500       -.1000000        -9.395044        13.86293        45.18969    
   1554.554        41.74500       -.1000000        -10.09802        13.59680        42.82907    
   1572.789        41.74500       -.1000000        -8.720854        13.33066        46.73277    
   1591.024        41.74500       -.1000000        -8.013615        13.06453        44.30251    
   1609.260        41.74500       -.1000000        -5.325043        12.79838        45.20181    
   1627.495        41.74500       -.1000000         .8232870        12.53225        54.51034    
   1645.730        41.74500       -.1000000         3.916705        12.26612        52.75833    
   1663.965        41.74500       -.1000000         1.062488        11.99998        51.66005    
   1682.201        41.74500       -.1000000        -5.719468        11.73383        50.53756    
   1700.436        41.74500       -.1000000        -12.77805        11.46770        44.67581    
   1718.671        41.74500       -.1000000        -19.21999        11.20157        37.26521    
   1736.906        41.74500       -.1000000        -24.04309        10.93543        30.90884    
   1755.141        41.74500       -.1000000        -25.37157        10.66930        30.90884    
   4.561000        60.29800       -.1000000         99.28920        37.29544        152.2520    
   22.80600        60.29800       -.1000000         97.31378        37.02916        159.2364    
   41.05100        60.29800       -.1000000         91.20702        36.76288        144.9579    
   59.29700        60.29800       -.1000000         82.53206        36.49659        137.3870    
   77.54200        60.29800       -.1000000         72.32423        36.23031        122.5066    
   95.78700        60.29800       -.1000000         64.24998        35.96403        113.2287    
   114.0320        60.29800       -.1000000         55.53951        35.69775        111.0535    
   132.2770        60.29800       -.1000000         42.40914        35.43147        95.96925    
   150.5220        60.29800       -.1000000         34.27731        35.16519        88.08127    
   168.7670        60.29800       -.1000000         31.73400        34.89891        105.7589    
   187.0120        60.29800       -.1000000         28.86604        34.63263        71.03935    
   205.2570        60.29800       -.1000000         28.92613        34.36635        83.94936    
   223.5030        60.29800       -.1000000         27.50148        34.10006        80.59647    
   241.7480        60.29800       -.1000000         22.71194        33.83378        60.91205    
   259.9930        60.29800       -.1000000         17.68850        33.56750        70.92833    
   278.2380        60.29800       -.1000000         7.909859        33.30122        55.17742    
   296.4830        60.29800       -.1000000        -4.166340        33.03494        52.32840    
   314.7280        60.29800       -.1000000        -11.05565        32.76866        39.78381    
   332.9730        60.29800       -.1000000        -10.55338        32.50238        46.93713    
   351.2180        60.29800       -.1000000        -5.962425        32.23610        37.48205    
   369.4630        60.29800       -.1000000         1.193581        31.96982        54.79707    
   387.7090        60.29800       -.1000000         3.911589        31.70353        64.94753    
   405.9540        60.29800       -.1000000        -4.161430        31.43725        54.02842    
   424.1990        60.29800       -.1000000        -18.47708        31.17097        22.96981    
   442.4440        60.29800       -.1000000        -31.14192        30.90469        19.12293    
   460.6890        60.29800       -.1000000        -39.91457        30.63841        21.82360    
   478.9340        60.29800       -.1000000        -45.73557        30.37213        9.373579    
   497.1790        60.29800       -.1000000        -48.90862        30.10585        10.16400    
   515.4240        60.29800       -.1000000        -51.68545        29.83957        3.054675    
   533.6690        60.29800       -.1000000        -53.08147        29.57329       -2.545884    
   551.9150        60.29800       -.1000000        -58.52747        29.30700        17.16878    
   570.1600        60.29800       -.1000000        -77.76987        29.04072       -21.65207    
   588.4050        60.29800       -.1000000        -97.44580        28.77444       -53.26919    
   606.6500        60.29800       -.1000000        -99.55528        28.50816       -55.76941    
   624.8950        60.29800       -.1000000        -92.24627        28.24188       -54.87994    
   643.1400        60.29800       -.1000000        -92.32797        27.97560       -52.74536    
   661.3850        60.29800       -.1000000        -95.94853        27.70932       -54.37957    
   679.6300        60.29800       -.1000000        -85.62242        27.44304       -40.00112    
   697.8750        60.29800       -.1000000        -58.05785        27.17677        4.688845    
   716.1210        60.29800       -.1000000        -30.30204        26.91047        37.47425    
   734.3660        60.29800       -.1000000        -14.29233        26.64419        48.48831    
   752.6110        60.29800       -.1000000        -4.641617        26.37791        50.26257    
   770.8560        60.29800       -.1000000         3.556992        26.11163        60.79633    
   789.1010        60.29800       -.1000000         8.211380        25.84535        68.25893    
   807.3460        60.29800       -.1000000         8.245361        25.57907        69.03420    
   825.5910        60.29800       -.1000000         4.639244        25.31279        65.54230    
   843.8360        60.29800       -.1000000         .5419865        25.04651        57.74435    
   862.0810        60.29800       -.1000000        -.4298401E-01    24.78024        57.53021    
   880.3270        60.29800       -.1000000        -.3251266        24.51394        58.37216    
   898.5720        60.29800       -.1000000        -.9462852        24.24766        52.54933    
   916.8170        60.29800       -.1000000         1.503601        23.98138        60.35232    
   935.0620        60.29800       -.1000000         5.953365        23.71510        62.45173    
   953.3070        60.29800       -.1000000         8.239534        23.44882        67.62161    
   971.5520        60.29800       -.1000000         6.778814        23.18254        66.02721    
   989.7970        60.29800       -.1000000         2.837717        22.91627        58.45631    
   1008.042        60.29800       -.1000000         2.879869        22.64999        53.88533    
   1026.287        60.29800       -.1000000         12.71883        22.38371        68.38479    
   1044.533        60.29800       -.1000000         24.52661        22.11741        88.51781    
   1062.778        60.29800       -.1000000         27.46983        21.85113        90.75883    
   1081.023        60.29800       -.1000000         24.99366        21.58485        86.00436    
   1099.268        60.29800       -.1000000         23.91876        21.31857        82.08662    
   1117.513        60.29800       -.1000000         24.09474        21.05230        83.48283    
   1135.758        60.29800       -.1000000         22.74152        20.78601        84.55109    
   1154.003        60.29800       -.1000000         17.88201        20.51974        77.45042    
   1172.248        60.29800       -.1000000         8.386744        20.25346        67.40290    
   1190.493        60.29800       -.1000000        -3.083658        19.98718        51.32683    
   1208.739        60.29800       -.1000000        -10.81751        19.72088        41.30422    
   1226.984        60.29800       -.1000000        -11.83216        19.45460        41.65359    
   1245.229        60.29800       -.1000000        -9.362825        19.18832        48.81728    
   1263.474        60.29800       -.1000000        -8.223291        18.92204        46.87674    
   1281.719        60.29800       -.1000000        -8.384438        18.65577        48.16249    
   1299.964        60.29800       -.1000000        -6.557816        18.38949        48.40819    
   1318.209        60.29800       -.1000000        -1.025402        18.12321        57.00507    
   1336.454        60.29800       -.1000000         2.115194        17.85693        57.93904    
