longitude    latitude     depth_km        density_kgm3   
133.75000    -6.16667     1.634           1030.76        
133.83333    -6.16667     0.000           1027.84        
133.83333    -6.16667     0.818           1027.84        
133.91667    -6.16667     0.000           1024.94        
133.91667    -6.16667     0.184           1024.94        
134.00000    -6.16667     0.000           1023.04        
134.00000    -6.16667     0.057           1023.04        
118.00000    -6.08333     0.000           1025.62        
118.00000    -6.08333     0.296           1025.62        
118.08333    -6.08333     0.000           1025.55        
118.08333    -6.08333     0.259           1025.55        
118.16667    -6.08333     0.000           1025.53        
118.16667    -6.08333     0.247           1025.53        
118.25000    -6.08333     0.000           1025.53        
118.25000    -6.08333     0.244           1025.53        
118.33333    -6.08333     0.000           1025.85        
118.33333    -6.08333     0.271           1025.85        
118.41667    -6.08333     0.000           1026.23        
118.41667    -6.08333     0.328           1026.23        
118.50000    -6.08333     0.000           1026.24        
118.50000    -6.08333     0.342           1026.24        
118.58333    -6.08333     0.000           1026.26        
118.58333    -6.08333     0.365           1026.26        
118.66667    -6.08333     0.000           1026.49        
118.66667    -6.08333     0.370           1026.49        
118.75000    -6.08333     0.000           1026.75        
118.75000    -6.08333     0.412           1026.75        
118.83333    -6.08333     0.000           1026.49        
118.83333    -6.08333     0.368           1026.49        
118.91667    -6.08333     0.000           1025.90        
118.91667    -6.08333     0.317           1025.90        
119.00000    -6.08333     0.000           1026.73        
119.00000    -6.08333     0.441           1026.73        
119.08333    -6.08333     0.000           1027.43        
119.08333    -6.08333     0.609           1027.43        
119.16667    -6.08333     0.000           1027.63        
119.16667    -6.08333     0.649           1027.63        
119.25000    -6.08333     0.000           1028.01        
119.25000    -6.08333     0.789           1028.01        
119.33333    -6.08333     0.000           1028.34        
119.33333    -6.08333     0.843           1028.34        
119.41667    -6.08333     0.000           1028.35        
119.41667    -6.08333     0.868           1028.35        
119.50000    -6.08333     0.000           1028.51        
119.50000    -6.08333     0.901           1028.51        
119.58333    -6.08333     0.000           1028.15        
119.58333    -6.08333     0.774           1028.15        
119.66667    -6.08333     0.000           1027.98        
119.66667    -6.08333     0.721           1027.98        
119.75000    -6.08333     0.000           1028.16        
119.75000    -6.08333     0.811           1028.16        
119.83333    -6.08333     0.000           1027.96        
119.83333    -6.08333     0.778           1027.96        
119.91667    -6.08333     0.000           1027.79        
119.91667    -6.08333     0.709           1027.79        
120.00000    -6.08333     0.000           1027.62        
120.00000    -6.08333     0.657           1027.62        
120.08333    -6.08333     0.000           1027.82        
120.08333    -6.08333     0.716           1027.82        
120.16667    -6.08333     0.000           1027.81        
120.16667    -6.08333     0.702           1027.81        
120.25000    -6.08333     0.000           1025.98        
120.25000    -6.08333     0.375           1025.98        
120.33333    -6.08333     0.000           1024.13        
120.33333    -6.08333     0.133           1024.13        
120.41667    -6.08333     0.000           1023.97        
120.41667    -6.08333     0.104           1023.97        
120.58333    -6.08333     0.000           1026.63        
120.58333    -6.08333     0.820           1026.63        
120.66667    -6.08333     0.000           1032.36        
120.66667    -6.08333     1.126           1032.36        
120.66667    -6.08333     2.251           1032.36        
120.75000    -6.08333     0.000           1033.69        
120.75000    -6.08333     1.369           1033.69        
120.75000    -6.08333     2.738           1033.69        
120.83333    -6.08333     0.000           1031.01        
120.83333    -6.08333     1.767           1031.01        
120.91667    -6.08333     0.000           1029.46        
120.91667    -6.08333     1.190           1029.46        
121.00000    -6.08333     0.000           1029.26        
121.00000    -6.08333     1.106           1029.26        
121.08333    -6.08333     0.000           1030.20        
121.08333    -6.08333     1.499           1030.20        
121.16667    -6.08333     0.000           1032.66        
121.16667    -6.08333     1.177           1032.66        
121.16667    -6.08333     2.353           1032.66        
121.25000    -6.08333     0.000           1033.18        
121.25000    -6.08333     1.276           1033.18        
121.25000    -6.08333     2.551           1033.18        
121.33333    -6.08333     0.000           1033.44        
121.33333    -6.08333     1.333           1033.44        
121.33333    -6.08333     2.667           1033.44        
121.41667    -6.08333     0.000           1033.56        
121.41667    -6.08333     1.352           1033.56        
121.41667    -6.08333     2.704           1033.56        
121.50000    -6.08333     0.000           1033.69        
121.50000    -6.08333     1.379           1033.69        
121.50000    -6.08333     2.759           1033.69        
121.58333    -6.08333     0.000           1033.44        
121.58333    -6.08333     1.330           1033.44        
121.58333    -6.08333     2.661           1033.44        
121.66667    -6.08333     0.000           1032.66        
121.66667    -6.08333     1.197           1032.66        
121.66667    -6.08333     2.394           1032.66        
121.75000    -6.08333     0.000           1031.86        
121.75000    -6.08333     1.028           1031.86        
121.75000    -6.08333     2.057           1031.86        
121.83333    -6.08333     0.000           1031.59        
121.83333    -6.08333     1.933           1031.59        
121.91667    -6.08333     0.000           1032.00        
121.91667    -6.08333     1.053           1032.00        
121.91667    -6.08333     2.107           1032.00        
122.00000    -6.08333     0.000           1032.00        
122.00000    -6.08333     1.042           1032.00        
122.00000    -6.08333     2.084           1032.00        
122.08333    -6.08333     0.000           1032.13        
122.08333    -6.08333     1.057           1032.13        
122.08333    -6.08333     2.114           1032.13        
122.16667    -6.08333     0.000           1032.26        
122.16667    -6.08333     1.083           1032.26        
122.16667    -6.08333     2.166           1032.26        
122.25000    -6.08333     0.000           1032.91        
122.25000    -6.08333     1.217           1032.91        
122.25000    -6.08333     2.435           1032.91        
122.33333    -6.08333     0.000           1033.17        
122.33333    -6.08333     1.262           1033.17        
122.33333    -6.08333     2.523           1033.17        
122.41667    -6.08333     0.000           1031.71        
122.41667    -6.08333     1.964           1031.71        
122.50000    -6.08333     0.000           1030.47        
122.50000    -6.08333     1.548           1030.47        
122.58333    -6.08333     0.000           1029.61        
122.58333    -6.08333     1.240           1029.61        
122.66667    -6.08333     0.000           1028.80        
122.66667    -6.08333     0.987           1028.80        
122.75000    -6.08333     0.000           1028.65        
122.75000    -6.08333     0.948           1028.65        
122.83333    -6.08333     0.000           1028.81        
122.83333    -6.08333     1.004           1028.81        
122.91667    -6.08333     0.000           1029.91        
122.91667    -6.08333     1.348           1029.91        
123.00000    -6.08333     0.000           1030.35        
123.00000    -6.08333     1.538           1030.35        
123.08333    -6.08333     0.000           1032.46        
123.08333    -6.08333     1.160           1032.46        
123.08333    -6.08333     2.321           1032.46        
123.16667    -6.08333     0.000           1034.32        
123.16667    -6.08333     1.006           1034.32        
123.16667    -6.08333     2.012           1034.32        
123.16667    -6.08333     3.017           1034.32        
123.25000    -6.08333     0.000           1034.94        
123.25000    -6.08333     1.096           1034.94        
123.25000    -6.08333     2.193           1034.94        
123.25000    -6.08333     3.289           1034.94        
123.33333    -6.08333     0.000           1034.70        
123.33333    -6.08333     1.053           1034.70        
123.33333    -6.08333     2.106           1034.70        
123.33333    -6.08333     3.158           1034.70        
123.41667    -6.08333     0.000           1034.19        
123.41667    -6.08333     1.483           1034.19        
123.41667    -6.08333     2.966           1034.19        
123.50000    -6.08333     0.000           1034.20        
123.50000    -6.08333     1.475           1034.20        
123.50000    -6.08333     2.949           1034.20        
123.58333    -6.08333     0.000           1034.82        
123.58333    -6.08333     1.063           1034.82        
123.58333    -6.08333     2.126           1034.82        
123.58333    -6.08333     3.189           1034.82        
123.66667    -6.08333     0.000           1035.69        
123.66667    -6.08333     1.189           1035.69        
123.66667    -6.08333     2.377           1035.69        
123.66667    -6.08333     3.566           1035.69        
123.75000    -6.08333     0.000           1034.17        
123.75000    -6.08333     1.496           1034.17        
123.75000    -6.08333     2.991           1034.17        
123.83333    -6.08333     0.000           1033.43        
123.83333    -6.08333     1.335           1033.43        
123.83333    -6.08333     2.671           1033.43        
123.91667    -6.08333     0.000           1032.00        
123.91667    -6.08333     1.048           1032.00        
123.91667    -6.08333     2.096           1032.00        
124.00000    -6.08333     0.000           1030.47        
124.00000    -6.08333     1.527           1030.47        
124.08333    -6.08333     0.000           1028.81        
124.08333    -6.08333     1.124           1028.81        
124.16667    -6.08333     0.000           1028.25        
124.16667    -6.08333     0.945           1028.25        
124.25000    -6.08333     0.000           1029.10        
124.25000    -6.08333     1.110           1029.10        
124.33333    -6.08333     0.000           1028.34        
124.33333    -6.08333     0.859           1028.34        
124.41667    -6.08333     0.000           1028.69        
124.41667    -6.08333     0.986           1028.69        
124.50000    -6.08333     0.000           1028.85        
124.50000    -6.08333     1.029           1028.85        
124.58333    -6.08333     0.000           1027.79        
124.58333    -6.08333     0.769           1027.79        
124.66667    -6.08333     0.000           1027.82        
124.66667    -6.08333     0.716           1027.82        
124.75000    -6.08333     0.000           1029.11        
124.75000    -6.08333     1.128           1029.11        
124.83333    -6.08333     0.000           1030.20        
124.83333    -6.08333     1.447           1030.20        
124.91667    -6.08333     0.000           1031.17        
124.91667    -6.08333     1.836           1031.17        
125.00000    -6.08333     0.000           1031.62        
125.00000    -6.08333     1.971           1031.62        
125.08333    -6.08333     0.000           1031.75        
125.08333    -6.08333     1.023           1031.75        
125.08333    -6.08333     2.045           1031.75        
125.16667    -6.08333     0.000           1032.62        
125.16667    -6.08333     1.172           1032.62        
125.16667    -6.08333     2.344           1032.62        
125.25000    -6.08333     0.000           1031.72        
125.25000    -6.08333     1.991           1031.72        
125.33333    -6.08333     0.000           1033.17        
125.33333    -6.08333     1.279           1033.17        
125.33333    -6.08333     2.558           1033.17        
125.41667    -6.08333     0.000           1034.57        
125.41667    -6.08333     1.043           1034.57        
125.41667    -6.08333     2.087           1034.57        
125.41667    -6.08333     3.130           1034.57        
125.50000    -6.08333     0.000           1034.57        
125.50000    -6.08333     1.039           1034.57        
125.50000    -6.08333     2.079           1034.57        
125.50000    -6.08333     3.118           1034.57        
125.58333    -6.08333     0.000           1033.56        
125.58333    -6.08333     1.360           1033.56        
125.58333    -6.08333     2.720           1033.56        
125.66667    -6.08333     0.000           1032.39        
125.66667    -6.08333     1.133           1032.39        
125.66667    -6.08333     2.265           1032.39        
125.75000    -6.08333     0.000           1033.64        
125.75000    -6.08333     1.374           1033.64        
125.75000    -6.08333     2.747           1033.64        
125.83333    -6.08333     0.000           1034.56        
125.83333    -6.08333     1.032           1034.56        
125.83333    -6.08333     2.065           1034.56        
125.83333    -6.08333     3.097           1034.56        
125.91667    -6.08333     0.000           1035.05        
125.91667    -6.08333     1.097           1035.05        
125.91667    -6.08333     2.193           1035.05        
125.91667    -6.08333     3.290           1035.05        
126.00000    -6.08333     0.000           1036.04        
126.00000    -6.08333     1.234           1036.04        
126.00000    -6.08333     2.468           1036.04        
126.00000    -6.08333     3.702           1036.04        
126.08333    -6.08333     0.000           1036.89        
126.08333    -6.08333     1.005           1036.89        
126.08333    -6.08333     2.009           1036.89        
126.08333    -6.08333     3.014           1036.89        
126.08333    -6.08333     4.019           1036.89        
126.16667    -6.08333     0.000           1038.31        
126.16667    -6.08333     1.152           1038.31        
126.16667    -6.08333     2.303           1038.31        
126.16667    -6.08333     3.455           1038.31        
126.16667    -6.08333     4.606           1038.31        
126.25000    -6.08333     0.000           1039.48        
126.25000    -6.08333     1.029           1039.48        
126.25000    -6.08333     2.058           1039.48        
126.25000    -6.08333     3.087           1039.48        
126.25000    -6.08333     4.117           1039.48        
126.25000    -6.08333     5.146           1039.48        
126.33333    -6.08333     0.000           1040.18        
126.33333    -6.08333     1.085           1040.18        
126.33333    -6.08333     2.171           1040.18        
126.33333    -6.08333     3.256           1040.18        
126.33333    -6.08333     4.341           1040.18        
126.33333    -6.08333     5.426           1040.18        
126.41667    -6.08333     0.000           1038.54        
126.41667    -6.08333     1.182           1038.54        
126.41667    -6.08333     2.364           1038.54        
126.41667    -6.08333     3.546           1038.54        
126.41667    -6.08333     4.728           1038.54        
126.50000    -6.08333     0.000           1036.53        
126.50000    -6.08333     1.293           1036.53        
126.50000    -6.08333     2.586           1036.53        
126.50000    -6.08333     3.879           1036.53        
126.58333    -6.08333     0.000           1035.43        
126.58333    -6.08333     1.140           1035.43        
126.58333    -6.08333     2.280           1035.43        
126.58333    -6.08333     3.419           1035.43        
126.66667    -6.08333     0.000           1035.67        
126.66667    -6.08333     1.187           1035.67        
126.66667    -6.08333     2.375           1035.67        
126.66667    -6.08333     3.562           1035.67        
126.75000    -6.08333     0.000           1037.14        
126.75000    -6.08333     1.048           1037.14        
126.75000    -6.08333     2.097           1037.14        
126.75000    -6.08333     3.145           1037.14        
126.75000    -6.08333     4.193           1037.14        
126.83333    -6.08333     0.000           1037.38        
126.83333    -6.08333     1.071           1037.38        
126.83333    -6.08333     2.143           1037.38        
126.83333    -6.08333     3.214           1037.38        
126.83333    -6.08333     4.286           1037.38        
126.91667    -6.08333     0.000           1037.49        
126.91667    -6.08333     1.068           1037.49        
126.91667    -6.08333     2.136           1037.49        
126.91667    -6.08333     3.204           1037.49        
126.91667    -6.08333     4.272           1037.49        
127.00000    -6.08333     0.000           1036.66        
127.00000    -6.08333     1.316           1036.66        
127.00000    -6.08333     2.633           1036.66        
127.00000    -6.08333     3.949           1036.66        
127.08333    -6.08333     0.000           1037.49        
127.08333    -6.08333     1.073           1037.49        
127.08333    -6.08333     2.146           1037.49        
127.08333    -6.08333     3.218           1037.49        
127.08333    -6.08333     4.291           1037.49        
127.16667    -6.08333     0.000           1038.44        
127.16667    -6.08333     1.172           1038.44        
127.16667    -6.08333     2.343           1038.44        
127.16667    -6.08333     3.515           1038.44        
127.16667    -6.08333     4.686           1038.44        
127.25000    -6.08333     0.000           1038.44        
127.25000    -6.08333     1.170           1038.44        
127.25000    -6.08333     2.339           1038.44        
127.25000    -6.08333     3.509           1038.44        
127.25000    -6.08333     4.678           1038.44        
127.33333    -6.08333     0.000           1038.08        
127.33333    -6.08333     1.131           1038.08        
127.33333    -6.08333     2.262           1038.08        
127.33333    -6.08333     3.393           1038.08        
127.33333    -6.08333     4.524           1038.08        
127.41667    -6.08333     0.000           1037.01        
127.41667    -6.08333     1.029           1037.01        
127.41667    -6.08333     2.058           1037.01        
127.41667    -6.08333     3.087           1037.01        
127.41667    -6.08333     4.116           1037.01        
127.50000    -6.08333     0.000           1036.05        
127.50000    -6.08333     1.247           1036.05        
127.50000    -6.08333     2.493           1036.05        
127.50000    -6.08333     3.740           1036.05        
127.58333    -6.08333     0.000           1036.78        
127.58333    -6.08333     1.006           1036.78        
127.58333    -6.08333     2.013           1036.78        
127.58333    -6.08333     3.019           1036.78        
127.58333    -6.08333     4.025           1036.78        
127.66667    -6.08333     0.000           1036.66        
127.66667    -6.08333     1.318           1036.66        
127.66667    -6.08333     2.636           1036.66        
127.66667    -6.08333     3.954           1036.66        
127.75000    -6.08333     0.000           1036.52        
127.75000    -6.08333     1.298           1036.52        
127.75000    -6.08333     2.596           1036.52        
127.75000    -6.08333     3.895           1036.52        
127.83333    -6.08333     0.000           1037.33        
127.83333    -6.08333     1.057           1037.33        
127.83333    -6.08333     2.114           1037.33        
127.83333    -6.08333     3.172           1037.33        
127.83333    -6.08333     4.229           1037.33        
127.91667    -6.08333     0.000           1039.37        
127.91667    -6.08333     1.016           1039.37        
127.91667    -6.08333     2.033           1039.37        
127.91667    -6.08333     3.049           1039.37        
127.91667    -6.08333     4.066           1039.37        
127.91667    -6.08333     5.082           1039.37        
128.00000    -6.08333     0.000           1039.26        
128.00000    -6.08333     1.012           1039.26        
128.00000    -6.08333     2.023           1039.26        
128.00000    -6.08333     3.035           1039.26        
128.00000    -6.08333     4.046           1039.26        
128.00000    -6.08333     5.058           1039.26        
128.08333    -6.08333     0.000           1038.91        
128.08333    -6.08333     1.228           1038.91        
128.08333    -6.08333     2.457           1038.91        
128.08333    -6.08333     3.685           1038.91        
128.08333    -6.08333     4.913           1038.91        
128.16667    -6.08333     0.000           1039.02        
128.16667    -6.08333     1.236           1039.02        
128.16667    -6.08333     2.472           1039.02        
128.16667    -6.08333     3.708           1039.02        
128.16667    -6.08333     4.944           1039.02        
128.25000    -6.08333     0.000           1039.14        
128.25000    -6.08333     1.003           1039.14        
128.25000    -6.08333     2.006           1039.14        
128.25000    -6.08333     3.009           1039.14        
128.25000    -6.08333     4.012           1039.14        
128.25000    -6.08333     5.015           1039.14        
128.33333    -6.08333     0.000           1039.14        
128.33333    -6.08333     1.005           1039.14        
128.33333    -6.08333     2.011           1039.14        
128.33333    -6.08333     3.016           1039.14        
128.33333    -6.08333     4.021           1039.14        
128.33333    -6.08333     5.026           1039.14        
128.41667    -6.08333     0.000           1039.26        
128.41667    -6.08333     1.015           1039.26        
128.41667    -6.08333     2.030           1039.26        
128.41667    -6.08333     3.044           1039.26        
128.41667    -6.08333     4.059           1039.26        
128.41667    -6.08333     5.074           1039.26        
128.50000    -6.08333     0.000           1039.03        
128.50000    -6.08333     1.244           1039.03        
128.50000    -6.08333     2.489           1039.03        
128.50000    -6.08333     3.733           1039.03        
128.50000    -6.08333     4.978           1039.03        
128.58333    -6.08333     0.000           1039.03        
128.58333    -6.08333     1.246           1039.03        
128.58333    -6.08333     2.491           1039.03        
128.58333    -6.08333     3.737           1039.03        
128.58333    -6.08333     4.983           1039.03        
128.66667    -6.08333     0.000           1038.67        
128.66667    -6.08333     1.208           1038.67        
128.66667    -6.08333     2.415           1038.67        
128.66667    -6.08333     3.623           1038.67        
128.66667    -6.08333     4.830           1038.67        
128.75000    -6.08333     0.000           1038.44        
128.75000    -6.08333     1.176           1038.44        
128.75000    -6.08333     2.352           1038.44        
128.75000    -6.08333     3.529           1038.44        
128.75000    -6.08333     4.705           1038.44        
128.83333    -6.08333     0.000           1038.67        
128.83333    -6.08333     1.202           1038.67        
128.83333    -6.08333     2.405           1038.67        
128.83333    -6.08333     3.607           1038.67        
128.83333    -6.08333     4.809           1038.67        
128.91667    -6.08333     0.000           1038.44        
128.91667    -6.08333     1.180           1038.44        
128.91667    -6.08333     2.360           1038.44        
128.91667    -6.08333     3.540           1038.44        
128.91667    -6.08333     4.720           1038.44        
129.00000    -6.08333     0.000           1038.20        
129.00000    -6.08333     1.148           1038.20        
129.00000    -6.08333     2.295           1038.20        
129.00000    -6.08333     3.443           1038.20        
129.00000    -6.08333     4.590           1038.20        
129.08333    -6.08333     0.000           1038.09        
129.08333    -6.08333     1.133           1038.09        
129.08333    -6.08333     2.265           1038.09        
129.08333    -6.08333     3.398           1038.09        
129.08333    -6.08333     4.531           1038.09        
129.16667    -6.08333     0.000           1037.85        
129.16667    -6.08333     1.110           1037.85        
129.16667    -6.08333     2.220           1037.85        
129.16667    -6.08333     3.329           1037.85        
129.16667    -6.08333     4.439           1037.85        
129.25000    -6.08333     0.000           1037.97        
129.25000    -6.08333     1.120           1037.97        
129.25000    -6.08333     2.240           1037.97        
129.25000    -6.08333     3.359           1037.97        
129.25000    -6.08333     4.479           1037.97        
129.33333    -6.08333     0.000           1037.85        
129.33333    -6.08333     1.108           1037.85        
129.33333    -6.08333     2.216           1037.85        
129.33333    -6.08333     3.324           1037.85        
129.33333    -6.08333     4.432           1037.85        
129.41667    -6.08333     0.000           1037.73        
129.41667    -6.08333     1.097           1037.73        
129.41667    -6.08333     2.194           1037.73        
129.41667    -6.08333     3.291           1037.73        
129.41667    -6.08333     4.387           1037.73        
129.50000    -6.08333     0.000           1037.49        
129.50000    -6.08333     1.082           1037.49        
129.50000    -6.08333     2.165           1037.49        
129.50000    -6.08333     3.247           1037.49        
129.50000    -6.08333     4.330           1037.49        
129.58333    -6.08333     0.000           1037.01        
129.58333    -6.08333     1.023           1037.01        
129.58333    -6.08333     2.046           1037.01        
129.58333    -6.08333     3.069           1037.01        
129.58333    -6.08333     4.093           1037.01        
129.66667    -6.08333     0.000           1035.93        
129.66667    -6.08333     1.215           1035.93        
129.66667    -6.08333     2.430           1035.93        
129.66667    -6.08333     3.646           1035.93        
129.75000    -6.08333     0.000           1035.44        
129.75000    -6.08333     1.139           1035.44        
129.75000    -6.08333     2.278           1035.44        
129.75000    -6.08333     3.417           1035.44        
129.83333    -6.08333     0.000           1035.81        
129.83333    -6.08333     1.196           1035.81        
129.83333    -6.08333     2.392           1035.81        
129.83333    -6.08333     3.588           1035.81        
129.91667    -6.08333     0.000           1035.56        
129.91667    -6.08333     1.167           1035.56        
129.91667    -6.08333     2.334           1035.56        
129.91667    -6.08333     3.501           1035.56        
130.00000    -6.08333     0.000           1034.31        
130.00000    -6.08333     1.497           1034.31        
130.00000    -6.08333     2.993           1034.31        
130.08333    -6.08333     0.000           1033.56        
130.08333    -6.08333     1.332           1033.56        
130.08333    -6.08333     2.665           1033.56        
130.16667    -6.08333     0.000           1033.30        
130.16667    -6.08333     1.292           1033.30        
130.16667    -6.08333     2.583           1033.30        
130.25000    -6.08333     0.000           1032.92        
130.25000    -6.08333     1.222           1032.92        
130.25000    -6.08333     2.443           1032.92        
130.33333    -6.08333     0.000           1035.06        
130.33333    -6.08333     1.104           1035.06        
130.33333    -6.08333     2.209           1035.06        
130.33333    -6.08333     3.313           1035.06        
130.41667    -6.08333     0.000           1037.59        
130.41667    -6.08333     1.091           1037.59        
130.41667    -6.08333     2.182           1037.59        
130.41667    -6.08333     3.273           1037.59        
130.41667    -6.08333     4.364           1037.59        
130.50000    -6.08333     0.000           1039.47        
130.50000    -6.08333     1.030           1039.47        
130.50000    -6.08333     2.059           1039.47        
130.50000    -6.08333     3.089           1039.47        
130.50000    -6.08333     4.119           1039.47        
130.50000    -6.08333     5.149           1039.47        
130.58333    -6.08333     0.000           1041.21        
130.58333    -6.08333     1.187           1041.21        
130.58333    -6.08333     2.374           1041.21        
130.58333    -6.08333     3.562           1041.21        
130.58333    -6.08333     4.749           1041.21        
130.58333    -6.08333     5.936           1041.21        
130.66667    -6.08333     0.000           1042.46        
130.66667    -6.08333     1.077           1042.46        
130.66667    -6.08333     2.154           1042.46        
130.66667    -6.08333     3.231           1042.46        
130.66667    -6.08333     4.307           1042.46        
130.66667    -6.08333     5.384           1042.46        
130.66667    -6.08333     6.461           1042.46        
130.75000    -6.08333     0.000           1043.24        
130.75000    -6.08333     1.129           1043.24        
130.75000    -6.08333     2.259           1043.24        
130.75000    -6.08333     3.388           1043.24        
130.75000    -6.08333     4.518           1043.24        
130.75000    -6.08333     5.647           1043.24        
130.75000    -6.08333     6.777           1043.24        
130.83333    -6.08333     0.000           1043.69        
130.83333    -6.08333     1.000           1043.69        
130.83333    -6.08333     2.001           1043.69        
130.83333    -6.08333     3.001           1043.69        
130.83333    -6.08333     4.001           1043.69        
130.83333    -6.08333     5.002           1043.69        
130.83333    -6.08333     6.002           1043.69        
130.83333    -6.08333     7.003           1043.69        
130.91667    -6.08333     0.000           1043.80        
130.91667    -6.08333     1.007           1043.80        
130.91667    -6.08333     2.014           1043.80        
130.91667    -6.08333     3.020           1043.80        
130.91667    -6.08333     4.027           1043.80        
130.91667    -6.08333     5.034           1043.80        
130.91667    -6.08333     6.041           1043.80        
130.91667    -6.08333     7.048           1043.80        
131.00000    -6.08333     0.000           1043.91        
131.00000    -6.08333     1.010           1043.91        
131.00000    -6.08333     2.019           1043.91        
131.00000    -6.08333     3.029           1043.91        
131.00000    -6.08333     4.038           1043.91        
131.00000    -6.08333     5.048           1043.91        
131.00000    -6.08333     6.057           1043.91        
131.00000    -6.08333     7.067           1043.91        
131.08333    -6.08333     0.000           1043.80        
131.08333    -6.08333     1.008           1043.80        
131.08333    -6.08333     2.016           1043.80        
131.08333    -6.08333     3.024           1043.80        
131.08333    -6.08333     4.032           1043.80        
131.08333    -6.08333     5.039           1043.80        
131.08333    -6.08333     6.047           1043.80        
131.08333    -6.08333     7.055           1043.80        
131.16667    -6.08333     0.000           1043.58        
131.16667    -6.08333     1.159           1043.58        
131.16667    -6.08333     2.319           1043.58        
131.16667    -6.08333     3.478           1043.58        
131.16667    -6.08333     4.638           1043.58        
131.16667    -6.08333     5.797           1043.58        
131.16667    -6.08333     6.957           1043.58        
131.25000    -6.08333     0.000           1043.13        
131.25000    -6.08333     1.120           1043.13        
131.25000    -6.08333     2.240           1043.13        
131.25000    -6.08333     3.360           1043.13        
131.25000    -6.08333     4.480           1043.13        
131.25000    -6.08333     5.601           1043.13        
131.25000    -6.08333     6.721           1043.13        
131.33333    -6.08333     0.000           1042.34        
131.33333    -6.08333     1.063           1042.34        
131.33333    -6.08333     2.126           1042.34        
131.33333    -6.08333     3.189           1042.34        
131.33333    -6.08333     4.252           1042.34        
131.33333    -6.08333     5.315           1042.34        
131.33333    -6.08333     6.378           1042.34        
131.41667    -6.08333     0.000           1041.89        
131.41667    -6.08333     1.028           1041.89        
131.41667    -6.08333     2.056           1041.89        
131.41667    -6.08333     3.083           1041.89        
131.41667    -6.08333     4.111           1041.89        
131.41667    -6.08333     5.139           1041.89        
131.41667    -6.08333     6.167           1041.89        
131.50000    -6.08333     0.000           1041.10        
131.50000    -6.08333     1.165           1041.10        
131.50000    -6.08333     2.331           1041.10        
131.50000    -6.08333     3.496           1041.10        
131.50000    -6.08333     4.662           1041.10        
131.50000    -6.08333     5.827           1041.10        
131.58333    -6.08333     0.000           1040.07        
131.58333    -6.08333     1.081           1040.07        
131.58333    -6.08333     2.163           1040.07        
131.58333    -6.08333     3.244           1040.07        
131.58333    -6.08333     4.326           1040.07        
131.58333    -6.08333     5.407           1040.07        
131.66667    -6.08333     0.000           1037.83        
131.66667    -6.08333     1.119           1037.83        
131.66667    -6.08333     2.238           1037.83        
131.66667    -6.08333     3.357           1037.83        
131.66667    -6.08333     4.476           1037.83        
131.75000    -6.08333     0.000           1034.29        
131.75000    -6.08333     1.497           1034.29        
131.75000    -6.08333     2.994           1034.29        
131.83333    -6.08333     0.000           1030.98        
131.83333    -6.08333     1.724           1030.98        
131.91667    -6.08333     0.000           1028.65        
131.91667    -6.08333     0.929           1028.65        
132.00000    -6.08333     0.000           1028.33        
132.00000    -6.08333     0.816           1028.33        
132.08333    -6.08333     0.000           1029.30        
132.08333    -6.08333     1.144           1029.30        
132.16667    -6.08333     0.000           1030.19        
132.16667    -6.08333     1.404           1030.19        
132.25000    -6.08333     0.000           1029.41        
132.25000    -6.08333     1.163           1029.41        
132.33333    -6.08333     0.000           1027.44        
132.33333    -6.08333     0.723           1027.44        
132.41667    -6.08333     0.000           1024.85        
132.41667    -6.08333     0.237           1024.85        
132.50000    -6.08333     0.000           1023.62        
132.50000    -6.08333     0.089           1023.62        
132.58333    -6.08333     0.000           1024.87        
132.58333    -6.08333     0.168           1024.87        
132.66667    -6.08333     0.000           1025.85        
132.66667    -6.08333     0.283           1025.85        
132.75000    -6.08333     0.000           1026.24        
132.75000    -6.08333     0.492           1026.24        
132.83333    -6.08333     0.000           1028.68        
132.83333    -6.08333     0.956           1028.68        
132.91667    -6.08333     0.000           1032.13        
132.91667    -6.08333     1.082           1032.13        
132.91667    -6.08333     2.164           1032.13        
133.00000    -6.08333     0.000           1033.17        
133.00000    -6.08333     1.285           1033.17        
133.00000    -6.08333     2.570           1033.17        
133.08333    -6.08333     0.000           1034.20        
133.08333    -6.08333     1.483           1034.20        
133.08333    -6.08333     2.966           1034.20        
133.16667    -6.08333     0.000           1034.82        
133.16667    -6.08333     1.062           1034.82        
133.16667    -6.08333     2.124           1034.82        
133.16667    -6.08333     3.186           1034.82        
133.25000    -6.08333     0.000           1035.19        
133.25000    -6.08333     1.113           1035.19        
133.25000    -6.08333     2.225           1035.19        
133.25000    -6.08333     3.338           1035.19        
133.33333    -6.08333     0.000           1035.32        
133.33333    -6.08333     1.129           1035.32        
133.33333    -6.08333     2.259           1035.32        
133.33333    -6.08333     3.388           1035.32        
133.41667    -6.08333     0.000           1035.56        
133.41667    -6.08333     1.168           1035.56        
133.41667    -6.08333     2.335           1035.56        
133.41667    -6.08333     3.503           1035.56        
133.50000    -6.08333     0.000           1035.44        
133.50000    -6.08333     1.156           1035.44        
133.50000    -6.08333     2.313           1035.44        
133.50000    -6.08333     3.469           1035.44        
133.58333    -6.08333     0.000           1034.18        
133.58333    -6.08333     1.493           1034.18        
133.58333    -6.08333     2.987           1034.18        
133.66667    -6.08333     0.000           1033.29        
133.66667    -6.08333     1.299           1033.29        
