longitude	latitude	depth
122.37500	-5.79167	1007.80054
122.45833	-5.79167	1500.35327
122.54167	-5.79167	1566.17908
122.62500	-5.79167	1190.49951
122.70833	-5.79167	982.67535
122.79167	-5.79167	1222.98621
122.87500	-5.79167	2362.06763
122.95833	-5.79167	3027.78857
123.04167	-5.79167	3555.58984
123.12500	-5.79167	3884.95850
123.20833	-5.79167	3868.63330
123.29167	-5.79167	3454.83740
123.37500	-5.79167	3404.51147
123.45833	-5.79167	2911.07397
123.54167	-5.79167	1414.56677
123.62500	-5.79167	193.50655
123.70833	-5.79167	70.35131
123.79167	-5.79167	180.65100
123.87500	-5.79167	71.40080
123.95833	-5.79167	94.43668
124.04167	-5.79167	362.64581
124.12500	-5.79167	458.86899
124.20833	-5.79167	519.65765
124.29167	-5.79167	691.16150
124.37500	-5.79167	507.71292
124.45833	-5.79167	799.39624
124.54167	-5.79167	1158.85742
124.62500	-5.79167	1433.94934
124.70833	-5.79167	2088.24463
124.79167	-5.79167	2773.18506
124.87500	-5.79167	2481.16431
124.95833	-5.79167	2083.69385
125.04167	-5.79167	2295.79443
125.12500	-5.79167	2293.29541
125.20833	-5.79167	2723.62134
125.29167	-5.79167	2791.75562
125.37500	-5.79167	3003.30591
125.45833	-5.79167	2515.91699
125.54167	-5.79167	2083.29541
125.62500	-5.79167	2658.10767
125.70833	-5.79167	2867.55273
125.79167	-5.79167	3044.77783
125.87500	-5.79167	3589.03467
125.95833	-5.79167	3911.23511
126.04167	-5.79167	4410.75195
126.12500	-5.79167	4111.43750
126.20833	-5.79167	3726.09302
126.29167	-5.79167	3590.86987
126.37500	-5.79167	4154.11865
126.45833	-5.79167	4277.63135
126.54167	-5.79167	3577.16309
126.62500	-5.79167	3437.71680
126.70833	-5.79167	3661.79028
126.79167	-5.79167	3818.69312
126.87500	-5.79167	3941.31958
126.95833	-5.79167	3417.99365
127.04167	-5.79167	1535.18018
127.12500	-5.79167	2204.49487
127.20833	-5.79167	3020.98071
127.29167	-5.79167	3395.49316
127.37500	-5.79167	3420.67798
127.45833	-5.79167	4194.78467
127.54167	-5.79167	4137.59082
127.62500	-5.79167	3821.95337
127.70833	-5.79167	3479.07837
127.79167	-5.79167	3963.13623
127.87500	-5.79167	4737.59131
127.95833	-5.79167	4779.27930
128.04167	-5.79167	4575.60059
128.12500	-5.79167	4717.02783
128.20833	-5.79167	4959.18164
128.29167	-5.79167	4906.49707
128.37500	-5.79167	4946.50000
128.45833	-5.79167	4915.66895
128.54167	-5.79167	4669.76953
128.62500	-5.79167	4688.18701
128.70833	-5.79167	4881.92529
128.79167	-5.79167	4834.03027
128.87500	-5.79167	4501.76758
128.95833	-5.79167	3890.08521
129.04167	-5.79167	3948.46875
129.12500	-5.79167	4339.80859
129.20833	-5.79167	4400.14404
129.29167	-5.79167	4359.17529
129.37500	-5.79167	4556.14844
129.45833	-5.79167	4644.83936
129.54167	-5.79167	4533.81055
129.62500	-5.79167	3902.10742
129.70833	-5.79167	3226.86987
129.79167	-5.79167	2507.67993
129.87500	-5.79167	2027.55371
129.95833	-5.79167	2368.26807
130.04167	-5.79167	2939.82471
130.12500	-5.79167	3460.17578
130.20833	-5.79167	3692.32422
130.29167	-5.79167	3384.95972
130.37500	-5.79167	2668.00269
130.45833	-5.79167	2780.29736
130.54167	-5.79167	3638.67285
130.62500	-5.79167	4792.81396
130.70833	-5.79167	5635.08154
130.79167	-5.79167	6675.93799
130.87500	-5.79167	7096.89355
130.95833	-5.79167	7245.01807
131.04167	-5.79167	7274.70508
131.12500	-5.79167	7324.73730
131.20833	-5.79167	7191.43750
131.29167	-5.79167	6942.70068
131.37500	-5.79167	6692.36328
131.45833	-5.79167	6649.63770
131.54167	-5.79167	6638.64746
131.62500	-5.79167	6390.53564
131.70833	-5.79167	5630.58008
131.79167	-5.79167	4970.98877
131.87500	-5.79167	3503.96167
131.95833	-5.79167	1202.90869
132.04167	-5.79167	490.64667
132.12500	-5.79167	659.63678
132.20833	-5.79167	286.87808
132.29167	-5.79167	213.48366
132.37500	-5.79167	290.44583
132.45833	-5.79167	179.70044
132.54167	-5.79167	34.92524
132.62500	-5.79167	14.27332
132.70833	-5.79167	0.00000
132.79167	-5.79167	0.00000
132.87500	-5.79167	67.77536
132.95833	-5.79167	126.14523
133.04167	-5.79167	1541.50586
133.12500	-5.79167	1854.33948
133.20833	-5.79167	1857.23926
133.29167	-5.79167	1747.81067
133.37500	-5.79167	2457.02759
133.45833	-5.79167	3416.14453
133.54167	-5.79167	3525.51660
133.62500	-5.79167	3567.72729
133.70833	-5.79167	3583.77515
133.79167	-5.79167	3467.48950
133.87500	-5.79167	3202.82324
133.95833	-5.79167	2139.11426
118.04167	-5.87500	318.65631
118.12500	-5.87500	166.66789
118.20833	-5.87500	53.03192
118.29167	-5.87500	224.43784
118.37500	-5.87500	364.41641
118.45833	-5.87500	236.10767
118.54167	-5.87500	251.69209
118.62500	-5.87500	475.52060
118.70833	-5.87500	547.09607
118.79167	-5.87500	602.51733
118.87500	-5.87500	652.88104
118.95833	-5.87500	749.33789
119.04167	-5.87500	877.68018
119.12500	-5.87500	943.52686
119.20833	-5.87500	966.97858
119.29167	-5.87500	895.34424
119.37500	-5.87500	751.41473
119.45833	-5.87500	530.30707
119.54167	-5.87500	440.60648
119.62500	-5.87500	378.59286
119.70833	-5.87500	331.78772
119.79167	-5.87500	297.98581
119.87500	-5.87500	181.87666
119.95833	-5.87500	393.10995
120.04167	-5.87500	430.97867
120.12500	-5.87500	454.58011
120.20833	-5.87500	467.84213
120.29167	-5.87500	421.43375
120.37500	-5.87500	291.74313
120.45833	-5.87500	0.00000
120.54167	-5.87500	280.59201
120.62500	-5.87500	2398.89648
120.70833	-5.87500	2697.21338
120.79167	-5.87500	1675.30212
120.87500	-5.87500	1262.79883
120.95833	-5.87500	1345.15845
121.04167	-5.87500	1653.43713
121.12500	-5.87500	2251.63647
121.20833	-5.87500	2515.77466
121.29167	-5.87500	2488.80396
121.37500	-5.87500	2544.50977
121.45833	-5.87500	2554.42798
121.54167	-5.87500	2546.50146
121.62500	-5.87500	2471.19214
121.70833	-5.87500	2390.08179
121.79167	-5.87500	2305.91187
121.87500	-5.87500	2242.68091
121.95833	-5.87500	2138.19653
122.04167	-5.87500	1872.86511
122.12500	-5.87500	1673.32922
122.20833	-5.87500	1583.20044
122.29167	-5.87500	1758.45251
122.37500	-5.87500	1834.23035
122.45833	-5.87500	1999.74414
122.54167	-5.87500	1575.63403
122.62500	-5.87500	1223.55359
122.70833	-5.87500	1122.38037
122.79167	-5.87500	1330.39551
122.87500	-5.87500	1883.63965
122.95833	-5.87500	2259.27197
123.04167	-5.87500	3279.68896
123.12500	-5.87500	4022.48267
123.20833	-5.87500	3911.09497
123.29167	-5.87500	3959.28418
123.37500	-5.87500	4014.07593
123.45833	-5.87500	3799.84229
123.54167	-5.87500	3090.61353
123.62500	-5.87500	1159.71741
123.70833	-5.87500	97.70434
123.79167	-5.87500	72.53157
123.87500	-5.87500	307.89603
123.95833	-5.87500	529.77893
124.04167	-5.87500	178.76530
124.12500	-5.87500	422.60861
124.20833	-5.87500	826.84814
124.29167	-5.87500	965.50446
124.37500	-5.87500	939.92999
124.45833	-5.87500	1191.97656
124.54167	-5.87500	1417.26709
124.62500	-5.87500	1436.01221
124.70833	-5.87500	2111.27539
124.79167	-5.87500	2044.02026
124.87500	-5.87500	1402.68994
124.95833	-5.87500	1599.01343
125.04167	-5.87500	2053.63330
125.12500	-5.87500	2454.44995
125.20833	-5.87500	2663.13574
125.29167	-5.87500	2809.14868
125.37500	-5.87500	2769.98779
125.45833	-5.87500	2735.42871
125.54167	-5.87500	2473.82104
125.62500	-5.87500	2617.26709
125.70833	-5.87500	2777.62378
125.79167	-5.87500	2726.90845
125.87500	-5.87500	3190.41626
125.95833	-5.87500	3479.61914
126.04167	-5.87500	4248.33008
126.12500	-5.87500	4625.32275
126.20833	-5.87500	4514.03076
126.29167	-5.87500	4421.93994
126.37500	-5.87500	4402.88867
126.45833	-5.87500	4424.37842
126.54167	-5.87500	3993.40405
126.62500	-5.87500	3880.48438
126.70833	-5.87500	3786.46411
126.79167	-5.87500	3514.29492
126.87500	-5.87500	3351.39209
126.95833	-5.87500	2382.59985
127.04167	-5.87500	2539.85767
127.12500	-5.87500	2706.72119
127.20833	-5.87500	2912.72729
127.29167	-5.87500	2925.67651
127.37500	-5.87500	3544.56055
127.45833	-5.87500	4474.46338
127.54167	-5.87500	4538.00000
127.62500	-5.87500	4266.63965
127.70833	-5.87500	4219.65381
127.79167	-5.87500	4532.94580
127.87500	-5.87500	4799.89258
127.95833	-5.87500	4788.31689
128.04167	-5.87500	4877.69434
128.12500	-5.87500	5023.33789
128.20833	-5.87500	5028.32178
128.29167	-5.87500	4926.54834
128.37500	-5.87500	4852.06982
128.45833	-5.87500	4837.76953
128.54167	-5.87500	4748.89795
128.62500	-5.87500	4998.45947
128.70833	-5.87500	5218.44092
128.79167	-5.87500	4989.36475
128.87500	-5.87500	4620.34277
128.95833	-5.87500	4120.51465
129.04167	-5.87500	4166.30371
129.12500	-5.87500	4427.13721
129.20833	-5.87500	4456.25879
129.29167	-5.87500	4421.67041
129.37500	-5.87500	4500.19727
129.45833	-5.87500	4570.37793
129.54167	-5.87500	4304.62598
129.62500	-5.87500	3331.72803
129.70833	-5.87500	3192.48682
129.79167	-5.87500	3089.53833
129.87500	-5.87500	2099.78296
129.95833	-5.87500	1631.59180
130.04167	-5.87500	2282.53784
130.12500	-5.87500	3311.35254
130.20833	-5.87500	3533.33643
130.29167	-5.87500	3199.65674
130.37500	-5.87500	3238.06787
130.45833	-5.87500	3582.11230
130.54167	-5.87500	4245.02783
130.62500	-5.87500	5305.86670
130.70833	-5.87500	6146.80469
130.79167	-5.87500	6625.79590
130.87500	-5.87500	7113.52490
130.95833	-5.87500	7220.77490
131.04167	-5.87500	7240.76758
131.12500	-5.87500	7224.06348
131.20833	-5.87500	7315.38135
131.29167	-5.87500	6994.23047
131.37500	-5.87500	6533.76318
131.45833	-5.87500	6533.09717
131.54167	-5.87500	6487.24268
131.62500	-5.87500	6150.49023
131.70833	-5.87500	5828.25537
131.79167	-5.87500	4992.23926
131.87500	-5.87500	2917.53003
131.95833	-5.87500	621.59955
132.04167	-5.87500	231.13966
132.12500	-5.87500	705.48840
132.20833	-5.87500	540.04523
132.29167	-5.87500	346.32553
132.37500	-5.87500	287.79599
132.45833	-5.87500	59.27394
132.54167	-5.87500	7.54594
132.62500	-5.87500	48.53794
132.70833	-5.87500	0.00000
132.79167	-5.87500	0.00000
132.87500	-5.87500	0.00000
132.95833	-5.87500	285.52475
133.04167	-5.87500	1970.33276
133.12500	-5.87500	2538.92822
133.20833	-5.87500	2290.52002
133.29167	-5.87500	2172.83472
133.37500	-5.87500	2629.94092
133.45833	-5.87500	3523.53442
133.54167	-5.87500	3544.91968
133.62500	-5.87500	3511.89893
133.70833	-5.87500	3340.29663
133.79167	-5.87500	3130.67041
133.87500	-5.87500	2736.70679
133.95833	-5.87500	1607.80115
118.04167	-5.95833	304.50293
118.12500	-5.95833	222.05321
118.20833	-5.95833	69.85908
118.29167	-5.95833	285.81134
118.37500	-5.95833	285.63654
118.45833	-5.95833	215.01463
118.54167	-5.95833	334.84946
118.62500	-5.95833	436.76373
118.70833	-5.95833	475.58441
118.79167	-5.95833	517.22516
118.87500	-5.95833	572.30133
118.95833	-5.95833	636.49274
119.04167	-5.95833	723.94507
119.12500	-5.95833	819.54694
119.20833	-5.95833	923.32654
119.29167	-5.95833	893.70264
119.37500	-5.95833	881.96051
119.45833	-5.95833	733.16656
119.54167	-5.95833	611.29688
119.62500	-5.95833	516.76196
119.70833	-5.95833	471.39423
119.79167	-5.95833	464.97803
119.87500	-5.95833	485.22263
119.95833	-5.95833	476.08060
120.04167	-5.95833	474.07578
120.12500	-5.95833	546.49609
120.20833	-5.95833	569.17365
120.29167	-5.95833	442.68213
120.37500	-5.95833	276.71310
120.45833	-5.95833	0.00000
120.54167	-5.95833	1.80092
120.62500	-5.95833	1801.16333
120.70833	-5.95833	2657.90601
120.79167	-5.95833	1890.37793
120.87500	-5.95833	1170.87500
120.95833	-5.95833	1155.34290
121.04167	-5.95833	1299.17432
121.12500	-5.95833	2098.72144
121.20833	-5.95833	2523.46997
121.29167	-5.95833	2551.24512
121.37500	-5.95833	2574.55591
121.45833	-5.95833	2591.94434
121.54167	-5.95833	2672.27466
121.62500	-5.95833	2534.15796
121.70833	-5.95833	2251.37402
121.79167	-5.95833	1924.08228
121.87500	-5.95833	2097.09888
121.95833	-5.95833	1950.75146
122.04167	-5.95833	1494.65430
122.12500	-5.95833	1702.32458
122.20833	-5.95833	2005.08069
122.29167	-5.95833	1881.10388
122.37500	-5.95833	2282.45142
122.45833	-5.95833	2157.35449
122.54167	-5.95833	1562.81348
122.62500	-5.95833	1312.04504
122.70833	-5.95833	1285.94666
122.79167	-5.95833	1335.65930
122.87500	-5.95833	1495.71277
122.95833	-5.95833	1889.15588
123.04167	-5.95833	2635.74683
123.12500	-5.95833	3799.97192
123.20833	-5.95833	4013.52930
123.29167	-5.95833	4018.76855
123.37500	-5.95833	3999.46338
123.45833	-5.95833	3759.38696
123.54167	-5.95833	3695.26074
123.62500	-5.95833	2983.78101
123.70833	-5.95833	987.36139
123.79167	-5.95833	551.31812
123.87500	-5.95833	1394.95862
123.95833	-5.95833	446.16812
124.04167	-5.95833	0.00000
124.12500	-5.95833	199.28860
124.20833	-5.95833	782.96533
124.29167	-5.95833	972.83093
124.37500	-5.95833	1057.43604
124.45833	-5.95833	1174.85498
124.54167	-5.95833	1342.10706
124.62500	-5.95833	1039.88684
124.70833	-5.95833	1083.17090
124.79167	-5.95833	1292.85693
124.87500	-5.95833	1354.31165
124.95833	-5.95833	1694.75867
125.04167	-5.95833	1704.22083
125.12500	-5.95833	1805.45312
125.20833	-5.95833	2494.44019
125.29167	-5.95833	2745.02954
125.37500	-5.95833	2670.93066
125.45833	-5.95833	2935.69702
125.54167	-5.95833	2547.70117
125.62500	-5.95833	2139.51953
125.70833	-5.95833	2306.47583
125.79167	-5.95833	2499.37939
125.87500	-5.95833	2310.13672
125.95833	-5.95833	3290.89771
126.04167	-5.95833	3751.12085
126.12500	-5.95833	4668.27881
126.20833	-5.95833	5353.86963
126.29167	-5.95833	5309.89209
126.37500	-5.95833	4743.81738
126.45833	-5.95833	4281.79688
126.54167	-5.95833	3889.63037
126.62500	-5.95833	3524.70508
126.70833	-5.95833	3412.28809
126.79167	-5.95833	3792.23511
126.87500	-5.95833	4094.14307
126.95833	-5.95833	2781.14014
127.04167	-5.95833	3638.15210
127.12500	-5.95833	4103.31787
127.20833	-5.95833	4286.13232
127.29167	-5.95833	4259.43896
127.37500	-5.95833	4394.35986
127.45833	-5.95833	4694.38525
127.54167	-5.95833	4754.00342
127.62500	-5.95833	4912.30469
127.70833	-5.95833	4476.71338
127.79167	-5.95833	3568.76025
127.87500	-5.95833	4186.51855
127.95833	-5.95833	4785.21533
128.04167	-5.95833	5001.99951
128.12500	-5.95833	5050.42139
128.20833	-5.95833	5006.99512
128.29167	-5.95833	5002.80762
128.37500	-5.95833	4980.62061
128.45833	-5.95833	4987.51904
128.54167	-5.95833	4889.03955
128.62500	-5.95833	5023.41064
128.70833	-5.95833	4986.37012
128.79167	-5.95833	4956.15674
128.87500	-5.95833	4747.46338
128.95833	-5.95833	4164.79834
129.04167	-5.95833	4057.57397
129.12500	-5.95833	4498.92480
129.20833	-5.95833	4493.72217
129.29167	-5.95833	4496.26562
129.37500	-5.95833	4350.87549
129.45833	-5.95833	4435.04590
129.54167	-5.95833	4454.10498
129.62500	-5.95833	3999.09302
129.70833	-5.95833	3873.82422
129.79167	-5.95833	3511.26245
129.87500	-5.95833	3011.53247
129.95833	-5.95833	2822.10474
130.04167	-5.95833	2023.39551
130.12500	-5.95833	3046.29639
130.20833	-5.95833	2985.50757
130.29167	-5.95833	2924.20093
130.37500	-5.95833	3504.78345
130.45833	-5.95833	3962.61401
130.54167	-5.95833	4924.89648
130.62500	-5.95833	5928.27246
130.70833	-5.95833	6434.82031
130.79167	-5.95833	6791.50732
130.87500	-5.95833	7055.33838
130.95833	-5.95833	7153.94824
131.04167	-5.95833	7212.99414
131.12500	-5.95833	7180.64502
131.20833	-5.95833	7140.23926
131.29167	-5.95833	6844.47803
131.37500	-5.95833	6463.52148
131.45833	-5.95833	6298.86865
131.54167	-5.95833	6103.41943
131.62500	-5.95833	5689.06348
131.70833	-5.95833	5360.89648
131.79167	-5.95833	4009.41626
131.87500	-5.95833	1854.03210
131.95833	-5.95833	639.90350
132.04167	-5.95833	483.30093
132.12500	-5.95833	993.92706
132.20833	-5.95833	751.59351
132.29167	-5.95833	482.79141
132.37500	-5.95833	284.79340
132.45833	-5.95833	43.37939
132.54167	-5.95833	87.56199
132.62500	-5.95833	115.45886
132.70833	-5.95833	17.97607
132.79167	-5.95833	49.04563
132.87500	-5.95833	91.27191
132.95833	-5.95833	1154.68469
133.04167	-5.95833	2337.60156
133.12500	-5.95833	2867.34277
133.20833	-5.95833	2757.02979
133.29167	-5.95833	2744.56738
133.37500	-5.95833	3156.34058
133.45833	-5.95833	3565.69385
133.54167	-5.95833	3529.35913
133.62500	-5.95833	3386.97827
133.70833	-5.95833	3002.33569
133.79167	-5.95833	2590.64478
133.87500	-5.95833	1907.66101
133.95833	-5.95833	800.98322
118.04167	-6.04167	295.96689
118.12500	-6.04167	228.02827
118.20833	-6.04167	120.42089
118.29167	-6.04167	222.30902
118.37500	-6.04167	290.58789
118.45833	-6.04167	336.92899
118.54167	-6.04167	368.23917
118.62500	-6.04167	381.23135
118.70833	-6.04167	411.86539
118.79167	-6.04167	419.56021
118.87500	-6.04167	240.20181
118.95833	-6.04167	328.49615
119.04167	-6.04167	598.22614
119.12500	-6.04167	664.44293
119.20833	-6.04167	796.00769
119.29167	-6.04167	832.95563
119.37500	-6.04167	903.42395
119.45833	-6.04167	890.94263
119.54167	-6.04167	750.20203
119.62500	-6.04167	636.90656
119.70833	-6.04167	643.75366
119.79167	-6.04167	636.07037
119.87500	-6.04167	576.22046
119.95833	-6.04167	572.91840
120.04167	-6.04167	586.61914
120.12500	-6.04167	687.38379
120.20833	-6.04167	610.91681
120.29167	-6.04167	241.03027
120.37500	-6.04167	208.17688
120.45833	-6.04167	0.00000
120.54167	-6.04167	0.00000
120.62500	-6.04167	1551.40173
120.70833	-6.04167	2862.09204
120.79167	-6.04167	2283.04077
120.87500	-6.04167	1204.45471
120.95833	-6.04167	1129.54651
121.04167	-6.04167	1411.79883
121.12500	-6.04167	2249.75220
121.20833	-6.04167	2529.25513
121.29167	-6.04167	2646.25659
121.37500	-6.04167	2658.15674
121.45833	-6.04167	2719.79907
121.54167	-6.04167	2731.00073
121.62500	-6.04167	2558.04492
121.70833	-6.04167	2197.70947
121.79167	-6.04167	1755.51538
121.87500	-6.04167	2067.52588
121.95833	-6.04167	2062.02051
122.04167	-6.04167	2022.78271
122.12500	-6.04167	1688.21179
122.20833	-6.04167	2127.77441
122.29167	-6.04167	2287.47949
122.37500	-6.04167	2305.21484
122.45833	-6.04167	1841.02637
122.54167	-6.04167	1540.55786
122.62500	-6.04167	1225.14563
122.70833	-6.04167	1157.85669
122.79167	-6.04167	1080.34619
122.87500	-6.04167	1270.40527
122.95833	-6.04167	1576.20862
123.04167	-6.04167	2125.96997
123.12500	-6.04167	3142.31543
123.20833	-6.04167	3741.31030
123.29167	-6.04167	3686.55542
123.37500	-6.04167	3365.48950
123.45833	-6.04167	2967.62476
123.54167	-6.04167	3228.88452
123.62500	-6.04167	3446.98560
123.70833	-6.04167	3040.48511
123.79167	-6.04167	2297.37549
123.87500	-6.04167	1923.14795
123.95833	-6.04167	1204.03357
124.04167	-6.04167	164.49728
124.12500	-6.04167	397.38681
124.20833	-6.04167	1151.57507
124.29167	-6.04167	725.57416
124.37500	-6.04167	220.71793
124.45833	-6.04167	978.39545
124.54167	-6.04167	1160.77844
124.62500	-6.04167	635.87817
124.70833	-6.04167	1113.64685
124.79167	-6.04167	1460.11035
124.87500	-6.04167	1474.72021
124.95833	-6.04167	1121.60620
125.04167	-6.04167	1136.74121
125.12500	-6.04167	1267.38818
125.20833	-6.04167	1734.05908
125.29167	-6.04167	2329.16406
125.37500	-6.04167	2867.43433
125.45833	-6.04167	3315.19702
125.54167	-6.04167	2843.70850
125.62500	-6.04167	1889.47546
125.70833	-6.04167	1935.43201
125.79167	-6.04167	3513.92212
125.87500	-6.04167	2670.07837
125.95833	-6.04167	3150.75903
126.04167	-6.04167	3831.96094
126.12500	-6.04167	3608.42432
126.20833	-6.04167	5007.44531
126.29167	-6.04167	5550.16650
126.37500	-6.04167	5316.12646
126.45833	-6.04167	3944.65332
126.54167	-6.04167	3420.81665
126.62500	-6.04167	3025.92163
126.70833	-6.04167	3513.37207
126.79167	-6.04167	4287.83545
126.87500	-6.04167	4629.92188
126.95833	-6.04167	3882.25342
127.04167	-6.04167	3985.04980
127.12500	-6.04167	4415.03369
127.20833	-6.04167	4871.08057
127.29167	-6.04167	4742.85547
127.37500	-6.04167	4632.68652
127.45833	-6.04167	4234.55664
127.54167	-6.04167	3879.99487
127.62500	-6.04167	4263.73779
127.70833	-6.04167	3737.31030
127.79167	-6.04167	3243.76440
127.87500	-6.04167	4442.17432
127.95833	-6.04167	4949.99316
128.04167	-6.04167	4972.93018
128.12500	-6.04167	4984.18213
128.20833	-6.04167	5034.65869
128.29167	-6.04167	5033.67676
128.37500	-6.04167	5056.86182
128.45833	-6.04167	5043.22998
128.54167	-6.04167	4864.98145
128.62500	-6.04167	4994.45312
128.70833	-6.04167	4791.86377
128.79167	-6.04167	4747.30518
128.87500	-6.04167	4882.74268
128.95833	-6.04167	4567.98242
129.04167	-6.04167	4210.05078
129.12500	-6.04167	4449.18652
129.20833	-6.04167	4438.50391
129.29167	-6.04167	4529.18799
129.37500	-6.04167	4442.70801
129.45833	-6.04167	4439.50049
129.54167	-6.04167	4484.95654
129.62500	-6.04167	4120.02197
129.70833	-6.04167	3591.03882
129.79167	-6.04167	3601.03687
129.87500	-6.04167	3770.84131
129.95833	-6.04167	3461.75781
130.04167	-6.04167	2103.77979
130.12500	-6.04167	2805.56128
130.20833	-6.04167	2515.47632
130.29167	-6.04167	2526.39209
130.37500	-6.04167	3656.67285
130.45833	-6.04167	4458.44238
130.54167	-6.04167	5393.75098
130.62500	-6.04167	6175.43213
130.70833	-6.04167	6625.94287
130.79167	-6.04167	6919.71436
130.87500	-6.04167	7077.52637
130.95833	-6.04167	7104.41846
131.04167	-6.04167	7116.05420
131.12500	-6.04167	7167.83057
131.20833	-6.04167	6919.47754
131.29167	-6.04167	6471.62793
131.37500	-6.04167	6233.04199
131.45833	-6.04167	6125.81592
131.54167	-6.04167	5812.14893
131.62500	-6.04167	5286.08545
131.70833	-6.04167	4319.16113
131.79167	-6.04167	2322.62183
131.87500	-6.04167	962.46826
131.95833	-6.04167	733.38165
132.04167	-6.04167	702.93286
132.12500	-6.04167	1305.25513
132.20833	-6.04167	1203.20300
132.29167	-6.04167	823.76648
132.37500	-6.04167	255.30638
132.45833	-6.04167	47.54295
132.54167	-6.04167	108.30630
132.62500	-6.04167	206.79012
132.70833	-6.04167	104.95809
132.79167	-6.04167	132.23465
132.87500	-6.04167	1033.91748
132.95833	-6.04167	2246.43579
133.04167	-6.04167	2774.75610
133.12500	-6.04167	3033.34399
133.20833	-6.04167	3216.02466
133.29167	-6.04167	3314.25928
133.37500	-6.04167	3517.82666
133.45833	-6.04167	3544.74390
133.54167	-6.04167	3480.09961
133.62500	-6.04167	3015.58667
133.70833	-6.04167	2527.52563
133.79167	-6.04167	1985.59595
133.87500	-6.04167	897.20282
133.95833	-6.04167	280.23947
118.04167	-6.12500	289.94485
118.12500	-6.12500	280.18756
118.20833	-6.12500	266.23111
118.29167	-6.12500	136.81500
118.37500	-6.12500	319.24182
118.45833	-6.12500	355.31207
118.54167	-6.12500	347.90448
118.62500	-6.12500	327.63675
118.70833	-6.12500	376.20316
118.79167	-6.12500	412.07928
118.87500	-6.12500	316.81152
118.95833	-6.12500	393.68271
119.04167	-6.12500	552.62988
119.12500	-6.12500	585.10150
119.20833	-6.12500	633.71216
119.29167	-6.12500	782.40350
119.37500	-6.12500	845.19086
119.45833	-6.12500	915.70050
119.54167	-6.12500	911.63977
119.62500	-6.12500	784.05353
119.70833	-6.12500	805.41443
119.79167	-6.12500	979.21552
119.87500	-6.12500	845.11792
119.95833	-6.12500	727.80078
120.04167	-6.12500	745.10034
120.12500	-6.12500	849.22083
120.20833	-6.12500	717.38831
120.29167	-6.12500	139.25098
120.37500	-6.12500	25.05788
120.45833	-6.12500	0.00000
120.54167	-6.12500	0.00000
120.62500	-6.12500	1640.56421
120.70833	-6.12500	2911.62329
120.79167	-6.12500	2613.54077
120.87500	-6.12500	1250.09973
120.95833	-6.12500	800.87170
121.04167	-6.12500	748.36182
121.12500	-6.12500	2102.31226
121.20833	-6.12500	2456.34009
121.29167	-6.12500	2699.29004
121.37500	-6.12500	2687.25854
121.45833	-6.12500	2786.16675
121.54167	-6.12500	2733.65112
121.62500	-6.12500	2590.41895
121.70833	-6.12500	2358.02026
121.79167	-6.12500	1914.91846
121.87500	-6.12500	2110.69043
121.95833	-6.12500	2145.80322
122.04167	-6.12500	2317.28369
122.12500	-6.12500	2205.01538
122.20833	-6.12500	2488.15649
122.29167	-6.12500	2741.58179
122.37500	-6.12500	2417.92773
122.45833	-6.12500	1623.00037
122.54167	-6.12500	1254.27869
122.62500	-6.12500	935.10693
122.70833	-6.12500	748.05664
122.79167	-6.12500	738.49829
122.87500	-6.12500	1090.05103
122.95833	-6.12500	1425.72559
123.04167	-6.12500	1499.51489
123.12500	-6.12500	2133.94067
123.20833	-6.12500	2892.20068
123.29167	-6.12500	2951.14429
123.37500	-6.12500	2167.33984
123.45833	-6.12500	2566.34692
123.54167	-6.12500	2930.69531
123.62500	-6.12500	3445.46655
123.70833	-6.12500	3685.42407
123.79167	-6.12500	3281.85815
123.87500	-6.12500	3044.15479
123.95833	-6.12500	2268.40454
124.04167	-6.12500	1851.12573
124.12500	-6.12500	1155.04260
124.20833	-6.12500	1493.52454
124.29167	-6.12500	1433.01819
124.37500	-6.12500	992.81213
124.45833	-6.12500	1747.29553
124.54167	-6.12500	1079.30737
124.62500	-6.12500	376.47189
124.70833	-6.12500	795.47296
124.79167	-6.12500	1419.72607
124.87500	-6.12500	1865.81189
124.95833	-6.12500	2196.73340
125.04167	-6.12500	2821.13940
125.12500	-6.12500	2954.14185
125.20833	-6.12500	2317.68848
125.29167	-6.12500	2248.38525
125.37500	-6.12500	2190.46094
125.45833	-6.12500	3392.79907
125.54167	-6.12500	3505.51831
125.62500	-6.12500	2595.41943
125.70833	-6.12500	1980.22449
125.79167	-6.12500	3524.53369
125.87500	-6.12500	3667.72510
125.95833	-6.12500	3909.94507
126.04167	-6.12500	4253.44043
126.12500	-6.12500	4205.22314
126.20833	-6.12500	4741.42041
126.29167	-6.12500	5246.69482
126.37500	-6.12500	5302.36133
126.45833	-6.12500	4139.69580
126.54167	-6.12500	3812.67236
126.62500	-6.12500	3697.46069
126.70833	-6.12500	4099.03076
126.79167	-6.12500	4591.13574
126.87500	-6.12500	4283.89404
126.95833	-6.12500	3913.79077
127.04167	-6.12500	4167.14648
127.12500	-6.12500	4500.88428
127.20833	-6.12500	4613.26172
127.29167	-6.12500	4414.73975
127.37500	-6.12500	4316.96240
127.45833	-6.12500	3599.61621
127.54167	-6.12500	3269.72021
127.62500	-6.12500	4170.13330
127.70833	-6.12500	4545.79004
127.79167	-6.12500	4828.84863
127.87500	-6.12500	5214.37061
