lon,lat,faa_mGal,depth,KoreksigB,DeltaGB_mGal
130.125,-5.9583,5.0026,-3046.3,-209.499306275068,214.501906275068
130.2083,-5.9583,14.0778,-2985.51,-205.31867310418482,219.39647310418482
130.2917,-5.9583,33.986,-2924.2,-201.10227863623206,235.08827863623205
130.375,-5.9583,13.1646,-3504.78,-241.02976681440856,254.19436681440857
130.4583,-5.9583,-18.4733,-3962.61,-272.5155257324122,254.0422257324122
130.5417,-5.9583,-65.725,-4924.9,-338.693869111408,272.968869111408
130.625,-5.9583,-129.7866,-5928.27,-407.6973549589001,277.91075495890016
130.7083,-5.9583,-179.3668,-6434.82,-442.53367232542195,263.16687232542193
130.7917,-5.9583,-218.5831,-6791.51,-467.06385896339395,248.48075896339395
130.875,-5.9583,-243.8233,-7055.34,-485.20790320544205,241.38460320544206
130.9583,-5.9583,-260.7702,-7153.95,-491.9894830208852,231.2192830208852
131.0417,-5.9583,-265.0563,-7212.99,-496.0497656727842,230.99346567278417
131.125,-5.9583,-262.5395,-7180.65,-493.8256880819574,231.28618808195745
131.2083,-5.9583,-254.7025,-7140.24,-491.0466226693009,236.34412266930093
131.2917,-5.9583,-247.839,-6844.48,-470.70669724373084,222.86769724373085
131.375,-5.9583,-245.4003,-6463.52,-444.5074208367618,199.10712083676182
131.4583,-5.9583,-249.2268,-6298.87,-433.18415629348306,183.95735629348306
131.5417,-5.9583,-242.5502,-6103.42,-419.7427226160836,177.1925226160836
131.625,-5.9583,-233.4461,-5689.06,-391.2464705896459,157.80037058964592
131.7083,-5.9583,-224.339,-5360.9,-368.67834126974094,144.33934126974094
131.7917,-5.9583,-181.9959,-4009.42,-275.73473018592495,93.73883018592494
131.875,-5.9583,-95.499,-1854.03,-127.5048415498028,32.00584154980281
131.9583,-5.9583,-41.1885,-639.9,-44.00702691311296,2.8185269131129616
132.0417,-5.9583,-36.5406,-483.3,-33.23737475716126,-3.303225242838735
132.125,-5.9583,-56.9567,-993.93,-68.35428076222904,11.39758076222904
132.2083,-5.9583,-45.8779,-751.59,-51.68814089330609,5.810240893306094
132.2917,-5.9583,-37.7743,-482.79,-33.20230117734303,-4.5719988226569654
132.375,-5.9583,-20.6226,-284.79,-19.585499600852383,-1.037100399147615
132.4583,-5.9583,-10.2939,-43.38,-2.98331743630386,-7.310582563696141
132.5417,-5.9583,11.1685,-87.56,-6.021652252714754,17.190152252714753
132.625,-5.9583,27.6881,-115.46,-7.940383383947526,35.628483383947525
132.7083,-5.9583,53.6269,-17.98,-1.236515617905565,54.86341561790557
132.7917,-5.9583,88.9062,-49.05,-3.373253117812456,92.27945311781245
132.875,-5.9583,108.6631,-91.27,-6.276795352961118,114.93989535296112
132.9583,-5.9583,-25.4906,-1154.69,-79.41002329473731,53.919423294737314
133.0417,-5.9583,-83.4569,-2337.6,-160.7607846727502,77.30388467275019
133.125,-5.9583,-105.5711,-2867.34,-197.19191834512472,91.62081834512472
133.2083,-5.9583,-99.3104,-2757.03,-189.60570934561622,90.29530934561622
133.2917,-5.9583,-97.0716,-2744.57,-188.7488136504492,91.67721365044919
133.375,-5.9583,-129.0598,-3156.34,-217.06694690879036,88.00714690879036
133.4583,-5.9583,-177.9966,-3565.69,-245.21865259230776,67.22205259230776
133.5417,-5.9583,-190.7947,-3529.36,-242.72017581819713,51.92547581819713
133.625,-5.9583,-179.5332,-3386.98,-232.92845759364795,53.395257593647955
133.7083,-5.9583,-164.3132,-3002.34,-206.47610123818654,42.16290123818655
133.7917,-5.9583,-140.4903,-2590.65,-178.16346971785606,37.67316971785607
133.875,-5.9583,-90.4223,-1907.66,-131.19306916872804,40.77076916872804
118.0417,-6.0417,40.5545,-295.97,-20.35436748784817,60.90886748784817
118.125,-6.0417,46.2869,-228.03,-15.682016482258396,61.9689164822584
118.2083,-6.0417,51.6338,-120.42,-8.28149114061113,59.91529114061113
118.2917,-6.0417,45.1933,-222.31,-15.28864221449311,60.48194221449311
118.375,-6.0417,45.9086,-290.59,-19.98437560662837,65.89297560662837
118.4583,-6.0417,47.3394,-336.93,-23.171257349328254,70.51065734932826
118.5417,-6.0417,41.4737,-368.24,-25.324500063267255,66.79820006326726
118.625,-6.0417,48.948,-381.23,-26.217844772755203,75.16584477275521
118.7083,-6.0417,48.5239,-411.86,-28.324322713603223,76.84822271360322
118.7917,-6.0417,37.7568,-419.56,-28.853864997133414,66.61066499713341
118.875,-6.0417,34.0358,-240.2,-16.518968377136634,50.55476837713664
118.9583,-6.0417,39.4193,-328.5,-22.591511706450394,62.0108117064504
119.0417,-6.0417,25.4232,-598.23,-41.14130912678788,66.56450912678788
119.125,-6.0417,25.1677,-664.44,-45.69468504789619,70.8623850478962
119.2083,-6.0417,16.9841,-796.01,-54.742980923749094,71.7270809237491
119.2917,-6.0417,9.0456,-832.96,-57.28409616744268,66.32969616744268
119.375,-6.0417,1.3409,-903.42,-62.1297519203696,63.4706519203696
119.4583,-6.0417,-3.1686,-890.94,-61.27148079069989,58.10288079069989
119.5417,-6.0417,-1.1067,-750.2,-51.59254819537012,50.485848195370124
119.625,-6.0417,7.2323,-636.91,-43.80139945496292,51.03369945496292
119.7083,-6.0417,14.7128,-643.75,-44.271798054878055,58.984598054878056
119.7917,-6.0417,19.795,-636.07,-43.74363120585054,63.53863120585054
119.875,-6.0417,24.8516,-576.22,-39.62764345659314,64.47924345659314
119.9583,-6.0417,27.5299,-572.92,-39.400696763651624,66.93059676365162
120.0417,-6.0417,30.2617,-586.62,-40.342869397984565,70.60456939798456
120.125,-6.0417,42.2135,-687.38,-47.27230842246536,89.48580842246537
120.2083,-6.0417,65.2432,-610.92,-42.014022318735684,107.25722231873569
120.2917,-6.0417,100.0219,-241.03,-16.57604890899768,116.59794890899768
120.375,-6.0417,119.4641,-208.18,-14.316897738352642,133.78099773835265
120.625,-6.0417,-59.7364,-1551.4,-106.6924543725636,46.9560543725636
120.7083,-6.0417,-101.7837,-2862.09,-196.83086678817233,95.04716678817233
120.7917,-6.0417,-49.0812,-2283.04,-157.00859934945055,107.92739934945055
120.875,-6.0417,30.527,-1204.45,-82.83210433739475,113.35910433739475
120.9583,-6.0417,61.8811,-1129.55,-77.68110212487379,139.5622021248738
121.0417,-6.0417,68.9393,-1411.8,-97.09192154388634,166.03122154388635
121.125,-6.0417,16.4723,-2249.75,-154.71918861974663,171.19148861974662
121.2083,-6.0417,-9.5561,-2529.25,-173.94088579464128,164.3847857946413
121.2917,-6.0417,-15.6716,-2646.26,-181.98786535254618,166.31626535254617
121.375,-6.0417,-20.1572,-2658.16,-182.80624888163828,162.6490488816383
121.4583,-6.0417,-21.8629,-2719.8,-187.0453380188852,165.1824380188852
121.5417,-6.0417,-15.4634,-2731.0,-187.81558134038363,172.35218134038362
121.625,-6.0417,6.0139,-2558.04,-175.9208237612431,181.9347237612431
121.7083,-6.0417,32.5378,-2197.71,-151.14030804378416,183.67810804378416
121.7917,-6.0417,63.463,-1755.52,-120.73013890687304,184.19313890687303
121.875,-6.0417,51.0874,-2067.53,-142.18760486586723,193.27500486586723
121.9583,-6.0417,36.4555,-2062.02,-141.80867266038004,178.26417266038004
122.0417,-6.0417,16.7847,-2022.78,-139.11007016613007,155.89477016613006
122.125,-6.0417,29.6008,-1688.21,-116.10111408811755,145.70191408811755
122.2083,-6.0417,7.0133,-2127.77,-146.33041358792678,153.34371358792677
122.2917,-6.0417,-8.6029,-2287.48,-157.31394580904458,148.71104580904458
122.375,-6.0417,-19.0949,-2305.22,-158.533956212918,139.43905621291802
122.4583,-6.0417,3.9784,-1841.03,-126.61080912306352,130.5892091230635
122.5417,-6.0417,20.2225,-1540.56,-105.94696887211329,126.16946887211328
122.625,-6.0417,36.6609,-1225.15,-84.25567904766423,120.91657904766423
122.7083,-6.0417,40.1302,-1157.86,-79.62802966341141,119.75822966341141
122.7917,-6.0417,44.0302,-1080.35,-74.29753324829126,118.32773324829125
122.875,-6.0417,33.9628,-1270.41,-87.36828732721962,121.33108732721962
122.9583,-6.0417,25.6137,-1576.21,-108.39868087313295,134.01238087313294
123.0417,-6.0417,1.1112,-2125.97,-146.20662448268595,147.31782448268595
123.125,-6.0417,-32.9803,-3142.32,-216.10276732241462,183.12246732241462
123.2083,-6.0417,-48.9323,-3741.31,-257.2963429603042,208.36404296030418
123.2917,-6.0417,-29.1359,-3686.56,-253.5310910092291,224.3951910092291
123.375,-6.0417,-1.345,-3365.49,-231.45055322052278,230.10555322052278
123.4583,-6.0417,-21.229,-2967.62,-204.0883469415413,182.85934694154128
123.5417,-6.0417,-26.8254,-3228.88,-222.05564784999558,195.23024784999558
123.625,-6.0417,-25.69,-3446.99,-237.05544881892675,211.36544881892675
123.7083,-6.0417,-8.8183,-3040.49,-209.09974255204065,200.28144255204066
123.7917,-6.0417,27.0846,-2297.38,-157.9947858878691,185.0793858878691
123.875,-6.0417,36.0227,-1923.15,-132.25834319105047,168.28104319105046
123.9583,-6.0417,50.8381,-1204.03,-82.80322021283855,133.64132021283854
124.0417,-6.0417,129.1264,-164.5,-11.312948784508645,140.43934878450864
124.125,-6.0417,127.5981,-397.39,-27.329195850917266,154.92729585091726
124.2083,-6.0417,87.877,-1151.57,-79.19545551231987,167.07245551231986
124.2917,-6.0417,87.8892,-725.57,-49.89870060532485,137.78790060532486
124.375,-6.0417,126.3959,-220.72,-15.179295171530383,141.57519517153037
124.4583,-6.0417,73.5225,-978.4,-67.28625587090126,140.80875587090125
124.5417,-6.0417,72.8347,-1160.78,-79.82884310080209,152.6635431008021
124.625,-6.0417,118.6139,-635.88,-43.73056457807512,162.34446457807513
124.7083,-6.0417,96.9792,-1113.65,-76.58763169524651,173.56683169524652
124.7917,-6.0417,71.9241,-1460.11,-100.4142835850998,172.3383835850998
124.875,-6.0417,80.9489,-1474.72,-101.41903848930448,182.3679384893045
124.9583,-6.0417,103.6739,-1121.61,-77.13505462731149,180.8089546273115
125.0417,-6.0417,129.9506,-1136.74,-78.17557082858575,208.12617082858577
125.125,-6.0417,98.6075,-1267.39,-87.16059671731557,185.7680967173156
125.2083,-6.0417,75.7767,-1734.06,-119.25429768550188,195.0309976855019
125.2917,-6.0417,59.3629,-2329.16,-160.18035131262099,219.54325131262098
125.375,-6.0417,31.8805,-2867.43,-197.19810780038674,229.07860780038675
125.4583,-6.0417,18.6632,-3315.2,-227.99202316354442,246.6552231635444
125.5417,-6.0417,34.2749,-2843.71,-195.56684248021324,229.84174248021324
125.625,-6.0417,48.3308,-1889.48,-129.9427992057957,178.2735992057957
125.7083,-6.0417,30.8154,-1935.43,-133.1028599756934,163.91825997569342
125.7917,-6.0417,30.035,-3513.92,-241.6583403821314,271.6933403821314
125.875,-6.0417,30.9404,-2670.08,-183.62600784523306,214.56640784523307
125.9583,-6.0417,32.1996,-3150.76,-216.68320068254383,248.88280068254383
126.0417,-6.0417,36.074,-3831.96,-263.5304998436823,299.60449984368233
126.125,-6.0417,49.7596,-3608.42,-248.15726840727467,297.91686840727465
126.2083,-6.0417,19.9296,-5007.45,-344.37097502120247,364.30057502120246
126.2917,-6.0417,-9.1736,-5550.17,-381.69476568581365,372.5211656858136
126.375,-6.0417,2.8713,-5316.13,-365.59943113550116,368.4707311355012
126.4583,-6.0417,17.2708,-3944.65,-271.2803855490093,288.5511855490093
126.5417,-6.0417,5.3025,-3420.82,-235.25569277217545,240.55819277217546
126.625,-6.0417,5.6724,-3025.92,-208.09773851684133,213.77013851684134
126.7083,-6.0417,14.99,-3513.37,-241.62051593330781,256.6105159333078
126.7917,-6.0417,11.9025,-4287.84,-294.88215389767504,306.784653897675
126.875,-6.0417,12.6215,-4629.92,-318.4075856314423,331.02908563144234
126.9583,-6.0417,12.3354,-3882.25,-266.9890299006607,279.3244299006607
127.0417,-6.0417,11.3777,-3985.05,-274.0587632444144,285.4364632444144
127.125,-6.0417,9.5987,-4415.03,-303.6292296174419,313.22792961744193
127.2083,-6.0417,-6.8109,-4871.08,-334.99257486470736,328.18167486470736
127.2917,-6.0417,-8.4085,-4742.86,-326.17466426805265,317.76616426805265
127.375,-6.0417,1.2248,-4632.69,-318.5980833100629,319.82288331006293
127.4583,-6.0417,17.6779,-4234.56,-291.2179963825467,308.8958963825467
127.5417,-6.0417,28.5434,-3880.0,-266.8342935191097,295.3776935191097
127.625,-6.0417,18.2469,-4263.74,-293.2247553219507,311.47165532195066
127.7083,-6.0417,34.8277,-3737.31,-257.021256059769,291.84895605976897
127.7917,-6.0417,45.6287,-3243.76,-223.0789711199864,268.7076711199864
127.875,-6.0417,16.7635,-4442.17,-305.49569423757305,322.25919423757307
127.9583,-6.0417,7.9081,-4949.99,-340.4193516950148,348.3274516950148
128.0417,-6.0417,1.1838,-4972.93,-341.99697506958404,343.18077506958406
128.125,-6.0417,-0.6366,-4984.18,-342.7706569773392,342.1340569773392
128.2083,-6.0417,1.2058,-5034.66,-346.24225366209293,347.44805366209295
128.2917,-6.0417,-0.0958,-5033.68,-346.1748573714619,346.0790573714619
128.375,-6.0417,4.4627,-5056.86,-347.7689859600631,352.2316859600631
128.4583,-6.0417,8.7015,-5043.23,-346.83162734648954,355.53312734648955
128.5417,-6.0417,14.319,-4864.98,-334.57306734139127,348.8920673413913
128.625,-6.0417,16.1497,-4994.45,-343.4769425944632,359.6266425944632
128.7083,-6.0417,20.4676,-4791.86,-329.54447879960844,350.01207879960845
128.7917,-6.0417,21.9874,-4747.31,-326.4806984448981,348.4680984448981
128.875,-6.0417,22.328,-4882.74,-335.7944531797674,358.1224531797674
128.9583,-6.0417,28.2355,-4567.98,-314.1478649766553,342.3833649766553
129.0417,-6.0417,25.2625,-4210.05,-289.5324013995174,314.7949013995174
129.125,-6.0417,23.7897,-4449.19,-305.9784717480122,329.7681717480122
129.2083,-6.0417,17.3018,-4438.5,-305.24330200633204,322.54510200633206
129.2917,-6.0417,14.4105,-4529.19,-311.4802097587155,325.8907097587155
129.375,-6.0417,13.9196,-4442.71,-305.53283096914527,319.45243096914527
129.4583,-6.0417,5.523,-4439.5,-305.31207373146583,310.83507373146585
129.5417,-6.0417,-0.5751,-4484.96,-308.438436356048,307.86333635604797
129.625,-6.0417,5.1666,-4120.02,-283.34088298572226,288.5074829857223
129.7083,-6.0417,16.4539,-3591.04,-246.96201582444937,263.41591582444937
129.7917,-6.0417,17.6823,-3601.04,-247.64973307578728,265.3320330757873
129.875,-6.0417,7.5871,-3770.84,-259.32717200350504,266.91427200350506
129.9583,-6.0417,17.9236,-3461.76,-238.07120719915287,255.99480719915286
130.0417,-6.0417,23.8165,-2103.78,-144.68057990196715,168.49707990196714
130.125,-6.0417,6.8626,-2805.56,-192.9432011663591,199.8058011663591
130.2083,-6.0417,37.7993,-2515.48,-172.99389913954897,210.79319913954896
130.2917,-6.0417,52.8357,-2526.39,-173.74419866075863,226.57989866075863
130.375,-6.0417,0.6114,-3656.67,-251.47550414498008,252.08690414498008
130.4583,-6.0417,-48.1152,-4458.44,-306.6146102054998,258.49941020549977
130.5417,-6.0417,-96.0714,-5393.75,-370.937492440386,274.866092440386
130.625,-6.0417,-148.4507,-6175.43,-424.6949745429679,276.2442745429679
130.7083,-6.0417,-192.88,-6625.94,-455.6773244329921,262.7973244329921
130.7917,-6.0417,-226.1274,-6919.71,-475.880394125546,249.752994125546
130.875,-6.0417,-243.1016,-7077.53,-486.73394778616085,243.63234778616086
130.9583,-6.0417,-260.3679,-7104.42,-488.58321947500855,228.21531947500853
131.0417,-6.0417,-262.4019,-7116.05,-489.38303463831454,226.98113463831453
131.125,-6.0417,-261.9508,-7167.83,-492.94403456574224,230.99323456574223
131.2083,-6.0417,-254.4021,-6919.48,-475.8645766287652,221.4624766287652
131.2917,-6.0417,-249.3183,-6471.63,-445.06515952759685,195.74685952759685
131.375,-6.0417,-245.3815,-6233.04,-428.6569136279256,183.2754136279256
131.4583,-6.0417,-241.6467,-6125.82,-421.2832092590805,179.63650925908047
131.5417,-6.0417,-230.2167,-5812.15,-399.7115822363642,169.49488223636422
131.625,-6.0417,-215.4757,-5286.09,-363.53352851248206,148.05782851248208
131.7083,-6.0417,-198.6224,-4319.16,-297.0360843288654,98.4136843288654
131.7917,-6.0417,-136.2862,-2322.62,-159.730584230246,23.444384230245987
131.875,-6.0417,-73.8346,-962.47,-66.19072228951997,-7.643877710480027
131.9583,-6.0417,-53.0242,-733.38,-50.435807778619754,-2.5883922213802464
132.0417,-6.0417,-47.7768,-702.93,-48.34170874829581,0.5649087482958066
132.125,-6.0417,-66.3314,-1305.26,-89.76498194813223,23.43358194813223
132.2083,-6.0417,-55.5747,-1203.2,-82.74613968097752,27.17143968097752
132.2917,-6.0417,-45.0609,-823.77,-56.65208401346313,11.591184013463135
132.375,-6.0417,-15.8456,-255.31,-17.55810914390822,1.7125091439082194
132.4583,-6.0417,3.9163,-47.54,-3.269407812860431,7.185707812860431
132.5417,-6.0417,10.3974,-108.31,-7.4486655492409195,17.84606554924092
132.625,-6.0417,26.5408,-206.79,-14.221305040416672,40.76210504041667
132.7083,-6.0417,42.6156,-104.96,-7.218280270042719,49.83388027004272
132.7917,-6.0417,65.6538,-132.24,-9.094372931692542,74.74817293169255
132.875,-6.0417,-22.4919,-1033.92,-71.10446205032935,48.612562050329345
132.9583,-6.0417,-103.0963,-2246.44,-154.49155420955378,51.395254209553784
133.0417,-6.0417,-119.7365,-2774.76,-190.82503203223834,71.08853203223833
133.125,-6.0417,-132.7304,-3033.34,-208.60802471733405,75.87762471733404
133.2083,-6.0417,-139.0656,-3216.02,-221.17124346477502,82.10564346477503
133.2917,-6.0417,-147.9832,-3314.26,-227.92737774191866,79.94417774191865
133.375,-6.0417,-164.4577,-3517.83,-241.92723782740453,77.46953782740454
133.4583,-6.0417,-184.019,-3544.74,-243.77788495075484,59.75888495075483
133.5417,-6.0417,-184.9542,-3480.1,-239.33248063810657,54.37828063810659
133.625,-6.0417,-154.2351,-3015.59,-207.38732659620928,53.15222659620929
133.7083,-6.0417,-130.1291,-2527.53,-173.82259842741115,43.69349842741116
133.7917,-6.0417,-102.5658,-1985.6,-136.5531374256557,33.98733742565571
133.875,-6.0417,-32.5792,-897.2,-61.701991790037425,29.122791790037425
118.0417,-6.125,40.5401,-289.95,-19.940361702542745,60.48046170254275
118.125,-6.125,43.1205,-280.19,-19.26914966523694,62.389649665236945
118.2083,-6.125,47.7339,-266.23,-18.30909638236922,66.04299638236921
118.2917,-6.125,51.2323,-136.82,-9.409347432805305,60.64164743280531
118.375,-6.125,40.0595,-319.24,-21.954685531711487,62.01418553171149
118.4583,-6.125,33.551,-355.31,-24.435281657287334,57.986281657287336
118.5417,-6.125,34.1643,-347.9,-23.92568317404594,58.08998317404594
118.625,-6.125,43.7283,-327.64,-22.532368022835332,66.26066802283533
118.7083,-6.125,46.8736,-376.2,-25.87192299533223,72.74552299533224
118.7917,-6.125,41.0467,-412.08,-28.339452493132658,69.38615249313266
118.875,-6.125,37.4341,-316.81,-21.787570239636374,59.221670239636374
118.9583,-6.125,36.6813,-393.68,-27.0740527506709,63.7553527506709
119.0417,-6.125,27.7336,-552.63,-38.005318460687,65.738918460687
119.125,-6.125,33.615,-585.1,-40.2383363757812,73.8533363757812
119.2083,-6.125,29.8884,-633.71,-43.58132993453479,73.4697299345348
119.2917,-6.125,14.3701,-782.4,-53.80699774467819,68.17709774467819
119.375,-6.125,6.6359,-845.19,-58.12517436582895,64.76107436582895
119.4583,-6.125,-5.2149,-915.7,-62.97426870501256,57.75936870501256
119.5417,-6.125,-6.5816,-911.64,-62.69505550096936,56.11345550096936
119.625,-6.125,-2.9545,-784.05,-53.92047109114895,50.965971091148944
119.7083,-6.125,2.0131,-805.41,-55.389435140006725,57.40253514000673
119.7917,-6.125,-4.1148,-979.22,-67.34264868551097,63.22784868551096
119.875,-6.125,10.8113,-845.12,-58.12036034506958,68.93166034506957
119.9583,-6.125,21.1844,-727.8,-50.052061552373196,71.2364615523732
120.0417,-6.125,19.8694,-745.1,-51.241812397187786,71.11121239718778
120.125,-6.125,34.4978,-849.22,-58.40232441811812,92.90012441811811
120.2083,-6.125,63.2057,-717.39,-49.336147893730434,112.54184789373043
120.2917,-6.125,121.4682,-139.25,-9.576462724880418,131.04466272488042
120.375,-6.125,166.2907,-25.06,-1.7234194318528062,168.0141194318528
120.625,-6.125,-56.12,-1640.56,-112.82414138549241,56.70414138549241
120.7083,-6.125,-94.545,-2911.62,-200.23713033404897,105.69213033404897
120.7917,-6.125,-60.0826,-2613.54,-179.73765450616852,119.65505450616853
120.875,-6.125,23.8184,-1250.1,-85.97153358975231,109.78993358975231
120.9583,-6.125,80.4464,-800.87,-55.07721150789932,135.52361150789932
121.0417,-6.125,97.8165,-748.36,-51.46600822112395,149.28250822112395
121.125,-6.125,29.9272,-2102.31,-144.57948546602046,174.50668546602046
121.2083,-6.125,-9.4512,-2456.34,-168.92673931513656,159.47553931513656
121.2917,-6.125,-22.7675,-2699.29,-185.6348299363911,162.86732993639112
121.375,-6.125,-22.8477,-2687.26,-184.80750608303163,161.95980608303162
121.4583,-6.125,-22.5334,-2786.17,-191.6097174160149,169.0763174160149
121.5417,-6.125,-13.3103,-2733.65,-187.99782641198817,174.68752641198816
121.625,-6.125,4.59,-2590.42,-178.14765222107528,182.73765222107528
121.7083,-6.125,26.4418,-2358.02,-162.1651032999822,188.6069032999822
121.7917,-6.125,60.4156,-1914.92,-131.69235189319934,192.10795189319936
121.875,-6.125,48.4477,-2110.69,-145.15579252264166,193.60349252264166
121.9583,-6.125,25.1929,-2145.8,-147.57036779208906,172.76326779208907
122.0417,-6.125,4.0285,-2317.28,-159.36334321803156,163.39184321803157
122.125,-6.125,4.8955,-2205.02,-151.64302935451215,156.53852935451215
122.2083,-6.125,-10.1375,-2488.16,-171.11505560889378,160.9775556088938
122.2917,-6.125,-30.0857,-2741.58,-188.54318619229915,158.45748619229914
122.375,-6.125,-20.9531,-2417.93,-166.28521735274762,145.33211735274762
122.4583,-6.125,17.3118,-1623.0,-111.61650989214304,128.92830989214303
122.5417,-6.125,42.4357,-1254.28,-86.25899940081156,128.69469940081154
122.625,-6.125,60.201,-935.11,-64.30912788985944,124.51012788985943
122.7083,-6.125,70.0481,-748.06,-51.445376703583804,121.49347670358381
122.7917,-6.125,68.2147,-738.5,-50.787919011304766,119.00261901130476
122.875,-6.125,58.4914,-1090.05,-74.96461898208904,133.45601898208903
122.9583,-6.125,42.2307,-1425.73,-98.04991167500006,140.28061167500005
123.0417,-6.125,33.6746,-1499.52,-103.1245772726225,136.7991772726225
123.125,-6.125,12.8899,-2133.94,-146.75473513200228,159.6446351320023
123.2083,-6.125,-10.6778,-2892.2,-198.90158343195074,188.22378343195075
123.2917,-6.125,4.5004,-2951.14,-202.95498891133641,207.45538891133643
123.375,-6.125,57.7856,-2167.34,-149.05171075147092,206.8373107514709
123.4583,-6.125,38.8307,-2566.35,-176.4923167971049,215.3230167971049
123.5417,-6.125,2.4269,-2930.7,-201.54929484960172,203.9761948496017
123.625,-6.125,-17.804,-3445.47,-236.9509157967234,219.1469157967234
123.7083,-6.125,-25.8783,-3685.42,-253.45269124257658,227.57439124257658
123.7917,-6.125,-17.6993,-3281.86,-225.69917384758384,207.99987384758384
123.875,-6.125,-7.1479,-3044.16,-209.35213478328166,202.20423478328166
123.9583,-6.125,16.5966,-2268.4,-156.00178129349186,172.59838129349185
124.0417,-6.125,61.8457,-1851.13,-127.30540354691482,189.1511035469148
124.125,-6.125,105.0172,-1155.04,-79.43409339853413,184.45129339853412
124.2083,-6.125,71.933,-1493.52,-102.71194692181976,174.64494692181978
124.2917,-6.125,58.6563,-1433.02,-98.55125755122539,157.2075575512254
124.375,-6.125,86.8474,-992.81,-68.27725643007919,155.1246564300792
124.4583,-6.125,51.932,-1747.3,-120.16483532627328,172.09683532627326
124.5417,-6.125,96.8154,-1079.31,-74.22601065415212,171.04141065415212
124.625,-6.125,140.5735,-376.47,-25.890491361118357,166.46399136111836
124.7083,-6.125,111.7784,-795.47,-54.70584419217685,166.48424419217685
124.7917,-6.125,89.7079,-1419.73,-97.63728132419732,187.3451813241973
124.875,-6.125,76.3958,-1865.81,-128.31497247187886,204.71077247187884
124.9583,-6.125,59.848,-2196.73,-151.07291175315302,210.920911753153
125.0417,-6.125,30.994,-2821.14,-194.01466464394355,225.00866464394355
125.125,-6.125,25.6483,-2954.14,-203.16130408673777,228.80960408673778
125.2083,-6.125,46.5906,-2317.69,-159.3915396253364,205.9821396253364
125.2917,-6.125,70.0582,-2248.39,-154.62565907356466,224.68385907356466
125.375,-6.125,54.1808,-2190.46,-150.64171303656417,204.82251303656417
125.4583,-6.125,10.1165,-3392.8,-233.32870903392663,243.44520903392663
125.5417,-6.125,10.2425,-3505.52,-241.08065789100755,251.32315789100755
125.625,-6.125,19.8762,-2595.42,-178.49151084674423,198.36771084674425
125.7083,-6.125,27.9208,-1980.22,-136.18314554443592,164.10394554443593
125.7917,-6.125,26.968,-3524.53,-242.38800838580093,269.3560083858009
125.875,-6.125,24.144,-3667.73,-252.2361194249598,276.3801194249598
125.9583,-6.125,21.2184,-3909.95,-268.8940066868667,290.1124066868667
126.0417,-6.125,26.8608,-4253.44,-292.5164065530726,319.3772065530726
126.125,-6.125,42.3129,-4205.22,-289.2002339671212,331.51313396712123
126.2083,-6.125,35.2238,-4741.42,-326.07563298386003,361.29943298386
126.2917,-6.125,3.2164,-5246.69,-360.82392254221065,364.0403225422107
126.375,-6.125,-1.0444,-5302.36,-364.6524444804088,363.6080444804088
126.4583,-6.125,17.6814,-4139.7,-284.6943105363552,302.3757105363552
126.5417,-6.125,8.3752,-3812.67,-262.2038932658515,270.5790932658515
126.625,-6.125,10.7413,-3697.46,-254.28070281318742,265.02200281318744
126.7083,-6.125,11.3075,-4099.03,-281.8973644751639,293.2048644751639
126.7917,-6.125,11.2428,-4591.14,-315.74061813075394,326.98341813075393
126.875,-6.125,21.193,-4283.89,-294.6105055833966,315.8035055833966
126.9583,-6.125,16.5462,-3913.79,-269.1580901113805,285.7042901113805
127.0417,-6.125,10.3411,-4167.15,-286.5820943912778,296.9231943912778
127.125,-6.125,8.2214,-4500.88,-309.5332822201779,317.7546822201779
127.2083,-6.125,5.5758,-4613.26,-317.26184869071335,322.83764869071337
127.2917,-6.125,11.6185,-4414.74,-303.60928581715314,315.2277858171531
127.375,-6.125,17.6678,-4316.96,-296.88478653357106,314.55258653357106
127.4583,-6.125,41.6421,-3599.62,-247.55207722609728,289.1941772260973
127.5417,-6.125,54.1408,-3269.72,-224.86428510445958,279.00508510445957
127.625,-6.125,25.0593,-4170.13,-286.7870341321765,311.8463341321765
127.7083,-6.125,15.5241,-4545.79,-312.6218203959365,328.14592039593646
127.7917,-6.125,10.4321,-4828.85,-332.08834491230743,342.5204449123074
127.875,-6.125,-0.582,-5214.37,-358.60122038588656,358.01922038588657
127.9583,-6.125,5.9298,-5142.21,-353.63865270023217,359.56845270023217
128.0417,-6.125,8.0859,-4915.66,-338.0584183711718,346.1443183711718
128.125,-6.125,6.2152,-4853.21,-333.76362413656653,339.9788241365665
128.2083,-6.125,7.8942,-4924.97,-338.69868313216745,346.59288313216746
128.2917,-6.125,4.4307,-4995.95,-343.5801001821639,348.0108001821639
128.375,-6.125,9.1725,-4970.07,-341.80028793570136,350.9727879357014
128.4583,-6.125,7.963,-5091.0,-350.11685265613073,358.07985265613075
128.5417,-6.125,14.7322,-4970.78,-341.84911586054636,356.58131586054634
128.625,-6.125,19.5427,-4864.25,-334.5228639820436,354.0655639820436
128.7083,-6.125,18.9338,-4665.66,-320.86548708772403,339.79928708772405
128.7917,-6.125,25.531,-4618.09,-317.5940161231096,343.1250161231096
128.875,-6.125,18.4882,-4871.6,-335.028336161777,353.516536161777
128.9583,-6.125,16.8417,-4750.19,-326.67876101328335,343.52046101328335
