Longitude,Latitude,Gravity_mGal,Normal_Gravity_mGal,Height_m,KoreksigF,DeltaGF_mGal,KoreksigB,DeltaGB_mGal
120.0417,-9.7083,978214.2333,978178.0922,551.79,170.28239399999998,206.423494000008,61.7804628444538,144.64303115555418
120.0417,-9.625,978268.5167,978175.6171,382.63,118.079618,210.97921800000427,42.84067942183324,168.13853857817102
120.0417,-9.5417,978268.5167,978175.6171,344.9,106.43614,199.33574000000428,38.61628814413476,160.71945185586952
120.0417,-9.4583,978304.2833,978170.7286,22.89,7.063854,140.61855399997876,2.562849624874586,138.05570437510417
120.0417,-9.375,978304.2833,978170.7286,-0.46,-0.141956,133.41274399997877,-0.051503312688611164,133.4642473126674
120.0417,-9.2917,978273.55,978168.3154,-0.13,-0.040118,105.19448200008344,-0.014555284020694458,105.20903728410413
120.0417,-8.9583,978190.4397,978156.5597,-3.53,-1.0893579999999998,32.79064200000466,-0.3952319430234726,33.185873943028135
120.0417,-8.875,978190.4397,978156.5597,-3.52,-1.086272,32.793728000004656,-0.3941123057911115,33.18784030579577
120.0417,-8.7917,978215.75,978154.2709,302.96,93.493456,154.9725559999968,33.92052959161225,121.05202640838456
120.0417,-8.7083,978194.2333,978149.7556,542.06,167.27971599999998,211.75741599993032,60.69105581736644,151.06636018256387
120.0417,-8.625,978194.2333,978149.7556,662.82,204.546252,249.02395199993035,74.21179503535924,174.8121569645711
120.0417,-8.5417,978152.6833,978147.5292,583.19,179.97243400000002,185.12653400004342,65.29612375406771,119.83041024597571
120.0417,-8.4583,978254.2,978143.139,223.59,68.99987399999999,180.06087399998694,25.033968878362106,155.02690512162482
120.0417,-8.375,978254.2,978143.139,-3.49,-1.077014,109.98398599998696,-0.39075339409402815,110.37473939408099
120.0417,-8.2917,978237.0167,978140.9752,-3.49,-1.077014,94.96448600005029,-0.39075339409402815,95.35523939414432
120.0417,-5.625,978145.0667,978081.4052,-3.33,-1.027638,62.633861999929216,-0.37283919837625035,63.006701198305464
120.0417,-5.5417,978145.0667,978081.4052,99.21,30.616206,94.27770599992922,11.107920982254592,83.16978501767463
120.0417,-5.4583,978045.25,978078.5398,388.03,119.74605799999999,86.45625799997224,43.445283527308234,43.010974472664
120.0417,-5.375,977984.5333,978077.1392,655.73,202.35827799999998,109.75237800003407,73.4179722376152,36.33440576241887
120.0417,-5.2917,977984.5333,978077.1392,846.29,261.16509399999995,168.55919400003404,94.75377933748855,73.80541466254549
120.0417,-5.2083,977989.8,978074.4024,783.29,241.72329399999998,157.1208940000257,87.70006477361355,69.42082922641214
120.0417,-5.125,977989.8,978074.4024,462.58,142.752188,58.149788000025694,51.792179094560325,6.357608905465369
120.0417,-5.0417,978049.3167,978073.0663,586.09,180.867374,157.117774000019,65.62081855145243,91.49695544856658
120.0417,-4.9583,978099.2667,978070.4585,206.76,63.806135999999995,92.6143360000868,23.149619416298354,69.46471658378844
120.0417,-4.875,978099.2667,978070.4585,175.75,54.23645,83.04465000008679,19.677624358746545,63.36702564134025
120.0417,-4.7917,978100.0667,978069.1868,121.94,37.630683999999995,68.5105839999417,13.6528564114114,54.8577275885303
120.0417,-4.7083,978063.9333,978066.7082,107.0,33.020199999999996,30.24530000003967,11.9801183862639,18.26518161377577
120.0417,-4.625,978063.9333,978066.7082,92.31,28.486866,25.711966000039673,10.335371291925426,15.376594708114247
120.0417,-4.5417,978058.15,978065.5012,126.15,38.92989,31.578689999966286,14.12422368623543,17.454466313730855
120.0417,-4.4583,978038.4333,978063.1519,96.73,29.850878,5.132277999978022,10.830250948629038,-5.697972948651016
120.0417,-4.375,978038.4333,978063.1519,86.83,26.795737999999997,2.0771379999780173,9.721810088591537,-7.64467208861352
120.0417,-4.2917,978059.1167,978062.0096,66.09,20.395374,17.50247400002291,7.399682468674591,10.10279153134832
120.0417,-4.2083,978076.8,978059.7898,61.46,18.966556,35.97675600001881,6.881290430091395,29.095465569927413
120.0417,-4.125,978068.1333,978058.7123,12.59,3.885274,13.30627399997299,1.40962327554264,11.896650724430351
120.0417,-4.0417,978068.1333,978058.7123,17.05,5.26163,14.682629999972992,1.9089814811756962,12.773648518797296
120.0417,-3.9583,978041.1,978056.6221,11.13,3.434718,-12.087382000060163,1.246156239617918,-13.33353823967808
120.0417,-3.875,978035.3333,978055.6095,19.19,5.922034,-14.354165999963865,2.1485838489009743,-16.502749848864838
120.0417,-3.7917,978035.3333,978055.6095,67.66,20.879876,0.6036760000361348,7.575465514155284,-6.971789514119149
120.0417,-3.7083,977925.1,978053.6493,259.57,80.103302,-48.445998000071526,29.062423640397387,-77.50842164046891
120.0417,-3.625,977786.6167,978052.7016,350.99,108.315514,-157.7693860000162,39.298147218642676,-197.06753321865887
120.0417,-3.5417,977786.6167,978052.7016,1989.14,613.848604,347.7637039999838,222.71152043787828,125.05218356210554
120.0417,-3.4583,977668.7667,978050.8714,2018.81,623.0047659999999,240.900066000091,226.03348410629368,14.866581893797303
120.0417,-3.375,977668.7667,978050.8714,3040.64,938.3415039999999,556.236804000091,340.4413754206492,215.79542857944176
120.0417,-3.2917,977777.5167,978049.9888,2094.23,646.279378,373.80727799998635,234.4777881127612,139.32948988722515
120.0417,-3.2083,977906.3167,978048.2886,1001.58,309.087588,167.11568799999588,112.14062591882427,54.975062081171615
120.0417,-3.125,977906.3167,978048.2886,753.0,232.3758,90.4038999999959,84.30868359679174,6.095216403204162
120.0417,-3.0417,977836.2833,978047.4711,913.78,281.992508,70.80470800004395,102.3102110186937,-31.50550301864976
120.0417,-2.9583,977941.4,978045.9013,1216.6,375.44275999999996,270.9414599999964,136.2150656890529,134.72639431094353
120.0417,-2.875,977941.4,978045.9013,868.05,267.88023,163.37892999999644,97.19010995510634,66.18882004489011
120.0417,-2.7917,977936.9,978045.149,595.99,183.922514,75.6735140000475,66.72925941148992,8.944254588557584
120.0417,-2.7083,977926.1167,978043.7095,876.67,270.54036199999996,152.94756200001598,98.15523724940161,54.79232475061437
120.0417,-2.625,977825.2,978043.0224,1353.14,417.579004,199.75660399993723,151.50259245971154,48.25401154022569
120.0417,-2.5417,977825.2,978043.0224,1084.81,334.772366,116.9499659999372,121.4593666037658,-4.509400603828595
120.0417,-2.4583,977743.1,978041.7134,1633.21,504.008606,205.39520599996888,182.8602724264492,22.53493357351968
120.0417,-2.375,977537.1833,978041.0916,1713.6,528.81696,24.908659999989936,191.86103613740016,-166.95237613741023
120.0417,-2.2917,977537.1833,978041.0916,1944.09,599.9461739999999,96.03787399998987,217.66755470609144,-121.62968070610157
120.0417,-2.2083,977669.2833,978039.9133,1451.73,448.003878,77.37387799999533,162.54109593355975,-85.16721793356442
120.0417,-2.125,977669.2833,978039.9133,1915.5,591.1233,220.49329999999532,214.46651185877104,6.026788141224273
120.0417,-2.0417,977602.55,978039.3568,1823.94,562.867884,126.06108400009612,204.2151133592727,-78.15402935917658
120.125,-10.4583,978217.8833,978201.2929,-4.6,-1.41956,15.170839999986402,-0.5150331268861116,15.685873126872513
120.125,-10.375,978217.8833,978201.2929,-4.26,-1.314636,15.275763999986403,-0.47696546098583376,15.752729460972237
120.125,-10.2917,978278.35,978198.6332,-3.93,-1.212798,78.50400199993648,-0.44001743231791707,78.9440194322544
120.125,-10.2083,978326.3833,978193.375,-3.59,-1.1078739999999998,131.90042599998677,-0.40194976641763924,132.3023757664044
120.125,-10.125,978195.25,978190.7766,122.32,37.747952,42.221352000017134,13.695402626241123,28.52594937377601
120.125,-10.0417,978195.25,978190.7766,796.13,245.68571799999998,250.15911800001712,89.13767897996522,161.0214390200519
120.125,-9.9583,978276.5833,978185.6412,442.06,136.419716,227.36181600010207,49.494683493755325,177.86713250634673
120.125,-9.875,978255.15,978183.1043,419.15,129.34968999999998,201.39539000001693,46.92959459441602,154.46579540560091
120.125,-9.7917,978255.15,978183.1043,474.47,146.421442,218.46714200001696,53.12342776383769,165.34371423617927
120.125,-9.7083,978214.2333,978178.0922,597.0,184.2342,220.375300000008,66.8423427719584,153.5329572280496
120.125,-9.625,978217.05,978175.6171,519.65,160.36398999999997,201.79689000001432,58.18194877964519,143.61494122036913
120.125,-9.5417,978217.05,978175.6171,370.85,114.44431,155.87721000001434,41.521746762111846,114.3554632379025
120.125,-9.4583,978276.1333,978170.7286,-0.6,-0.18516,105.21953999995549,-0.06717823394166672,105.28671823389715
120.125,-9.375,978276.1333,978170.7286,-0.26,-0.080236,105.32446399995548,-0.029110568041388916,105.35357456799687
120.125,-9.2917,978273.55,978168.3154,0.07,0.021602,105.25620200008345,0.007837460626527785,105.24836453945692
120.125,-8.9583,978200.15,978156.5597,-3.54,-1.092444,42.49785600003986,-0.3963515802558337,42.89420758029569
120.125,-8.875,978200.15,978156.5597,-3.53,-1.0893579999999998,42.50094200003986,-0.3952319430234726,42.89617394306334
120.125,-8.7917,978215.75,978154.2709,-1.47,-0.453642,61.02545799999683,-0.16458667315708347,61.19004467315391
120.125,-8.7083,978209.6,978149.7556,119.49,36.874613999999994,96.71901399994356,13.378545289482929,83.34046871046063
120.125,-8.625,978209.6,978149.7556,392.86,121.23659599999999,181.08099599994355,43.986068310538656,137.0949276894049
120.125,-8.5417,978217.4,978147.5292,284.18,87.697948,157.56874800003334,31.817850869238086,125.75089713079525
120.125,-8.4583,978213.0167,978143.139,236.7,73.04562,142.92332000007002,26.501813289987524,116.4215067100825
120.125,-8.375,978213.0167,978143.139,131.05,40.44203,110.31973000007004,14.672845930092375,95.64688406997766
120.125,-8.2917,978248.8833,978140.9752,-3.5,-1.0800999999999998,106.82800000000056,-0.39187303132638923,107.21987303132694
120.125,-5.625,978145.0667,978081.4052,-3.42,-1.055412,62.60608799992922,-0.38291593346750036,62.989003933396724
120.125,-5.5417,978145.0667,978081.4052,100.44,30.995783999999997,94.65728399992922,11.245636361835011,83.41164763809421
120.125,-5.4583,978045.25,978078.5398,238.87,73.715282,40.42548199997225,26.744774569409888,13.68070743056236
120.125,-5.375,977984.5333,978077.1392,466.03,143.816858,51.21095800003408,52.1784539397249,-0.9674959396908207
120.125,-5.2917,977984.5333,978077.1392,350.85,108.27231,15.666410000034091,39.282472297389624,-23.616062297355533
120.125,-5.2083,977989.8,978074.4024,420.36,129.723096,45.1206960000257,47.06507069953171,-1.9443746995060067
120.125,-5.125,977989.8,978074.4024,481.09,148.464374,63.8619740000257,53.864627611660744,9.997346388364953
120.125,-5.0417,978049.3167,978073.0663,340.02,104.93017199999998,81.18057200001898,38.06990517474253,43.11066682527645
120.125,-4.9583,978099.2667,978070.4585,154.78,47.765108,76.5733080000868,17.329745082485292,59.24356291760151
120.125,-4.875,978099.2667,978070.4585,138.42,42.71641199999999,71.52461200008679,15.498018570342513,56.02659342974428
120.125,-4.7917,978100.0667,978069.1868,142.05,43.83663,74.7165299999417,15.9044468856896,58.8120831142521
120.125,-4.7083,978112.7833,978066.7082,355.23,109.623978,155.69907800001639,39.772873405163786,115.9262045948526
120.125,-4.625,978112.7833,978066.7082,434.16,133.981776,180.0568760000164,48.610170080190045,131.44670591982634
120.125,-4.5417,978053.4833,978065.5012,461.97,142.563942,130.5460419999065,51.7238812233863,78.82216077652019
120.125,-4.4583,978038.4333,978063.1519,304.7,94.03041999999999,69.31181999997801,34.115346470043086,35.19647352993493
120.125,-4.375,978038.4333,978063.1519,155.77,48.070622,23.35202199997802,17.440589168489044,5.911432831488977
120.125,-4.2917,978059.1167,978062.0096,40.84,12.603224,9.710324000022911,4.572598456962782,5.137725543060129
120.125,-4.2083,978079.2833,978059.7898,26.23,8.094578,27.588077999982303,2.9368084604831974,24.651269539499104
120.125,-4.125,978079.2833,978059.7898,6.31,1.9472659999999997,21.440765999982304,0.7064910936198617,20.734274906362444
120.125,-4.0417,978063.1333,978058.7123,74.24,22.910463999999997,27.33146399997299,8.312186813048896,19.019277186924093
120.125,-3.9583,978042.1833,978056.6221,65.35,20.167009999999998,5.728209999996459,7.316829313479867,-1.5886193134834086
120.125,-3.875,978042.1833,978056.6221,54.4,16.78784,2.34903999999646,6.09082654404445,-3.74178654404799
120.125,-3.7917,978035.3333,978055.6095,79.95,24.67257,4.396370000036136,8.951499672727092,-4.555129672690956
120.125,-3.7083,977925.1,978053.6493,341.0,105.23259999999999,-23.316700000071535,38.179629623513925,-61.49632962358546
120.125,-3.625,977918.7667,978052.7016,944.19,291.377034,157.44213400000706,105.71502784230385,51.727106157703204
120.125,-3.5417,977918.7667,978052.7016,2256.78,696.442308,562.5074080000071,252.67749132479108,309.82991667521605
120.125,-3.4583,977668.7667,978050.8714,2860.84,882.855224,500.7505240000911,320.31029798279644,180.44022601729466
120.125,-3.375,977668.7667,978050.8714,1364.82,421.183452,39.07875200009107,152.8103287471093,-113.73157674701824
120.125,-3.2917,977777.5167,978049.9888,396.34,122.31052399999999,-150.1615760000136,44.37570206740032,-194.53727806741392
120.125,-3.2083,977920.05,978048.2886,720.39,222.312354,94.07375400007581,80.65754658206215,13.416207418013656
120.125,-3.125,977920.05,978048.2886,939.01,289.778486,161.5398860000758,105.1350557559408,56.404830244135
120.125,-3.0417,977836.2833,978047.4711,981.9,303.01434,91.82654000004396,109.9371798455376,-18.110639845493637
120.125,-2.9583,978067.4667,978045.9013,1004.0,309.83439999999996,331.3997999999631,112.41157812905566,218.9882218709074
120.125,-2.875,978067.4667,978045.9013,554.31,171.06006599999998,192.6254659999631,62.062611427008804,130.56285457295428
120.125,-2.7917,978083.0833,978045.149,375.68,115.934848,153.86914800008083,42.06253154534226,111.80661645473856
120.125,-2.7083,977935.75,978043.7095,657.16,202.79957599999997,94.84007600000277,73.57808036184284,21.26199563815993
120.125,-2.625,977949.1833,978043.0224,766.85,236.64991,142.81081000001714,85.85938116361189,56.951428836405256
120.125,-2.5417,977949.1833,978043.0224,1109.73,342.462678,248.62357800001712,124.2495025868097,124.37407541320742
120.125,-2.4583,977743.1,978041.7134,602.12,185.814232,-112.7991680000311,67.41559703492729,-180.2147650349584
120.125,-2.375,977670.8833,978041.0916,1798.06,554.881316,184.67301599994335,201.31749220192214,-16.64447620197879
120.125,-2.2917,977670.8833,978041.0916,1831.21,565.111406,194.90310599994336,205.02908962719923,-10.125983627255863
120.125,-2.2083,977669.2833,978039.9133,1943.94,599.899884,229.2698839999954,217.65076014760604,11.61912385238935
120.125,-2.125,977669.2833,978039.9133,1617.71,499.225306,128.59530599999533,181.12483471628948,-52.52952871629415
120.125,-2.0417,977602.55,978039.3568,2164.05,667.82583,231.0190300000961,242.2950952691065,-11.276065269010388
120.2083,-10.4583,978199.7167,978201.2929,-4.4,-1.35784,-2.9340400000104307,-0.4926403822388894,-2.441399617771541
120.2083,-10.375,978199.7167,978201.2929,-4.06,-1.252916,-2.8291160000104307,-0.4545727163386115,-2.3745432836718194
120.2083,-10.2917,978283.2333,978198.6332,-3.73,-1.151078,83.44902199992326,-0.4176246876706948,83.86664668759396
120.2083,-10.2083,978299.2333,978193.375,1.49,0.459814,106.31811399996349,0.16682594762180572,106.15128805234168
120.2083,-10.125,978195.25,978190.7766,814.31,251.29606599999997,255.7694660000171,91.17317946839772,164.5962865316194
120.2083,-10.0417,978195.25,978190.7766,472.3,145.75178,150.22518000001713,52.88046648441533,97.3447135156018
120.2083,-9.9583,978272.6667,978185.6412,405.68,125.192848,212.21834799998882,45.421443242425596,166.79690475756323
120.2083,-9.875,978255.15,978183.1043,255.75,78.92445,150.97015000001693,28.634722217635442,122.33542778238149
120.2083,-9.7917,978255.15,978183.1043,260.44,80.37178399999999,152.41748400001694,29.159832079612805,123.25765192040413
120.2083,-9.7083,978211.0333,978178.0922,226.36,69.854696,102.79579600005458,25.344108391726134,77.45168760832844
120.2083,-9.625,978217.05,978175.6171,173.39,53.50815399999999,94.94105400001433,19.41338997190932,75.52766402810501
120.2083,-9.5417,978217.05,978175.6171,149.53,46.144957999999995,87.57785800001434,16.74193553549571,70.83592246451863
120.2083,-9.4583,978276.1333,978170.7286,-0.4,-0.12344,105.28125999995548,-0.04478548929444449,105.32604548924992
120.2083,-9.375,978276.1333,978170.7286,-0.07,-0.021602,105.38309799995548,-0.007837460626527785,105.39093546058201
120.2083,-9.2917,978247.8593,978168.3154,0.27,0.08332200000000001,79.62722200004787,0.03023020527375003,79.59699179477411
120.2083,-8.9583,978200.15,978156.5597,-3.55,-1.09553,42.494770000039864,-0.3974712174881948,42.89224121752806
120.2083,-8.875,978200.15,978156.5597,-3.55,-1.09553,42.494770000039864,-0.3974712174881948,42.89224121752806
120.2083,-8.7917,978218.95,978154.2709,271.12,83.667632,148.34673199995026,30.355604643774473,117.9911273561758
120.2083,-8.7083,978209.6,978149.7556,309.05,95.37283,155.21722999994356,34.60238866612017,120.61484133382339
120.2083,-8.625,978209.6,978149.7556,267.01,82.39928599999999,142.24368599994355,29.895433741274054,112.3482522586695
120.2083,-8.5417,978217.4,978147.5292,769.98,237.615828,307.4866280000333,86.20982761734092,221.2768003826924
120.2083,-8.4583,978213.0167,978143.139,690.54,213.100644,282.97834400007,77.31542944346424,205.66291455660578
120.2083,-8.375,978213.0167,978143.139,317.84,98.08542399999999,167.96312400007002,35.586549793365585,132.37657420670445
120.2083,-8.2917,978248.8833,978140.9752,-3.51,-1.083186,106.82491400000056,-0.3929926685587503,107.21790666855931
120.2083,-5.625,978194.6333,978082.8701,-4.53,-1.397958,110.36524200004489,-0.5071956662595838,110.87243766630448
120.2083,-5.5417,978181.1667,978081.4052,12.27,3.7865219999999997,103.54802199990594,1.3737948841070846,102.17422711579886
120.2083,-5.4583,978107.6833,978078.5398,80.33,24.789838,53.93333800000559,8.994045887556814,44.939292112448776
120.2083,-5.375,978075.4833,978077.1392,129.12,39.846432,38.19053199998752,14.45675594424668,23.73377605574084
120.2083,-5.2917,978075.4833,978077.1392,179.79,55.483194,53.82729399998752,20.129957800620435,33.697336199367086
120.2083,-5.2083,978100.65,978074.4024,77.61,23.950446,50.19804600000242,8.68950456035459,41.50854143964783
120.2083,-5.125,978100.65,978074.4024,113.57,35.047701999999994,61.295302000002415,12.71572004792515,48.57958195207726
120.2083,-5.0417,978083.85,978073.0663,69.04,21.305744,32.08944400002906,7.729975452221119,24.359468547807943
120.2083,-4.9583,978099.2333,978070.4585,127.01,39.195286,67.9700860000138,14.220512488218485,53.749573511795305
120.2083,-4.875,978099.2333,978070.4585,127.96,39.488456,68.26325600001378,14.32687802529279,53.93637797472099
120.2083,-4.7917,978084.7,978069.1868,134.7,41.568419999999996,57.08161999992847,15.08151351990418,42.00010648002429
120.2083,-4.7083,978112.7833,978066.7082,225.04,69.447344,115.52244400001639,25.196316277054468,90.32612772296193
120.2083,-4.625,978112.7833,978066.7082,109.98,33.939828,80.0149280000164,12.313770281507512,67.70115771850888
120.2083,-4.5417,978053.4833,978065.5012,176.33,54.415438,42.3975379999065,19.742563318223493,22.654974681683004
120.2083,-4.4583,978070.45,978063.1519,79.29,24.468894000000002,31.766993999898116,8.877603615391259,22.889390384506857
120.2083,-4.375,978070.45,978063.1519,72.35,22.327209999999997,29.62530999989811,8.100575376132646,21.524734623765465
120.2083,-4.2917,978077.95,978062.0096,3.51,1.083186,17.02358599996312,0.3929926685587503,16.63059333140437
120.2083,-4.2083,978079.2833,978059.7898,3.75,1.15725,20.650749999982306,0.41986396213541705,20.23088603784689
120.2083,-4.125,978079.2833,978059.7898,32.32,9.973951999999999,29.467451999982302,3.6186675349911144,25.848784464991187
120.2083,-4.0417,978063.1333,978058.7123,27.91,8.613026,13.034025999972991,3.124907515519864,9.909118484453128
120.2083,-3.9583,978042.1833,978056.6221,15.23,4.699978,-9.73882200000354,1.7052075048859738,-11.444029504889514
120.2083,-3.875,978042.1833,978056.6221,110.27,34.029322,19.59052199999646,12.346239761245982,7.244282238750479
120.2083,-3.7917,978038.65,978055.6095,240.42,74.19361199999999,57.23411200000278,26.918318340425856,30.315793659576926
120.2083,-3.7083,977974.2333,978053.6493,369.07,113.89500199999999,34.47900199991524,41.32245133475156,-6.843449334836322
120.2083,-3.625,977918.7667,978052.7016,588.22,181.524692,47.589792000007066,65.85930128194533,-18.26950928193827
120.2083,-3.5417,977918.7667,978052.7016,946.47,292.080642,158.1457420000071,105.97030513128219,52.1754368687249
120.2083,-3.4583,977850.75,978050.8714,636.09,196.297374,-3.824025999945434,71.21900471325799,-75.04303071320342
120.2083,-3.375,977938.85,978049.9888,547.47,168.949242,57.81044199992661,61.29677956007381,-3.4863375601471986
120.2083,-3.2917,977938.85,978049.9888,99.9,30.82914,-80.30966000007339,11.18517595128751,-91.4948359513609
120.2083,-3.2083,977920.05,978048.2886,111.19,34.313233999999994,-93.9253659999242,12.449246386623205,-106.3746123865474
120.2083,-3.125,977920.05,978048.2886,594.21,183.373206,55.13460600007582,66.52996398412965,-11.395357984053831
120.2083,-3.0417,978034.5833,978047.4711,8.48,2.616928,-10.270871999909476,0.9494523730422232,-11.2203243729517
120.2083,-2.9583,978067.4667,978045.9013,-3.67,-1.1325619999999998,20.43283799996312,-0.41090686427652817,20.843744864239646
120.2083,-2.875,978067.4667,978045.9013,9.55,2.94713,24.51252999996312,1.0692535569048622,23.44327644305826
120.2083,-2.7917,978083.0833,978045.149,9.32,2.876152,40.810452000080836,1.0435019005605566,39.76695009952028
120.2083,-2.7083,977935.75,978043.7095,17.32,5.344952,-102.6145479999972,1.9392116864494462,-104.55375968644664
120.2083,-2.625,977949.1833,978043.0224,24.78,7.647108,-86.19199199998286,2.774461061790836,-88.96645306177369
120.2083,-2.5417,977949.1833,978043.0224,432.31,133.410866,39.571766000017135,48.40303719220324,-8.831271192186108
120.2083,-2.4583,977700.1,978041.7134,1343.81,414.69976599999995,73.08636599996885,150.45797092191862,-77.37160492194977
120.2083,-2.375,977670.8833,978041.0916,1380.4,425.99144,55.78313999994339,154.55472355512794,-98.77158355518455
120.2083,-2.2917,977670.8833,978041.0916,1644.13,507.378518,137.17021799994336,184.08291628418755,-46.912698284244186
120.2083,-2.2083,977600.4,978039.9133,1942.68,599.511048,159.99774800000853,217.50968585632853,-57.51193785632
120.2083,-2.125,977600.4,978039.9133,1388.33,428.43863799999997,-11.074661999991463,155.4425958803903,-166.51725788038175
120.2083,-2.0417,977735.1167,978039.3568,1260.16,388.885376,84.64527600006278,141.09220547321792,-56.44692947315514
120.2917,-10.4583,978211.024,978201.2929,-4.2,-1.29612,8.434979999975413,-0.4702476375916671,8.90522763756708
120.2917,-10.375,978291.3,978198.6332,-3.86,-1.191196,91.47560400000633,-0.4321799716913893,91.90778397169771
120.2917,-10.2917,978291.3,978198.6332,-3.53,-1.0893579999999998,91.57744200000633,-0.3952319430234726,91.9726739430298
120.2917,-10.2083,978238.9333,978193.375,121.69,37.553534,83.11183400003334,13.624865480602374,69.48696851943097
120.2917,-10.125,978211.9,978190.7766,887.94,274.018284,295.1416840000404,99.41706841027259,195.72461558976784
120.2917,-10.0417,978211.9,978190.7766,982.79,303.288994,324.4123940000404,110.03682755921774,214.3755664408227
120.2917,-9.9583,978158.4333,978185.6412,718.87,221.843282,194.63538200007878,80.48736172274327,114.1480202773355
120.2917,-9.875,978205.0833,978183.1043,517.31,159.64186599999996,181.62086600005026,57.91995366727269,123.70091233277756
120.2917,-9.7917,978205.0833,978183.1043,340.36,105.035096,127.01409600005029,38.107972840642816,88.90612315940747
120.2917,-9.7083,978309.8833,978178.0922,60.07,18.537602,150.32870200003129,6.725660854793201,143.60304114523808
120.2917,-9.625,978288.9167,978175.6171,-0.87,-0.268482,113.03111799991115,-0.09740843921541675,113.12852643912656
120.2917,-9.5417,978288.9167,978175.6171,-0.53,-0.163558,113.13604199991116,-0.05934077331513895,113.1953827732263
120.2917,-8.9583,978204.15,978156.5597,-3.56,-1.098616,46.49168400003986,-0.39859085472055594,46.89027485476041
120.2917,-8.875,978218.6333,978154.2709,44.27,13.661722000000001,78.0241219999836,4.956634027662644,73.06748797232096
120.2917,-8.7917,978218.6333,978154.2709,780.27,240.79132199999998,305.1537219999836,87.3619343294405,217.7917876705431
120.2917,-8.7083,978050.3667,978149.7556,947.8,292.49107999999995,193.10217999998002,106.1192168831862,86.98296311679383
120.2917,-8.625,978050.3667,978149.7556,671.32,207.169352,107.78045199998007,75.16348668286619,32.61696531711388
120.2917,-8.5417,977991.1,978147.5292,862.55,266.18293,109.75372999998677,96.57430947730772,13.179420522679052
120.2917,-8.4583,978200.5167,978143.139,215.52,66.509472,123.88717200007004,24.13042163184669,99.75675036822335
120.2917,-8.375,978200.5167,978143.139,500.2,154.36172,211.73942000007003,56.00425436270283,155.7351656373672
120.2917,-8.2917,978206.4167,978140.9752,162.68,50.203048,115.64454799995715,18.214258496050572,97.43028950390658
120.2917,-8.2083,978155.5154,978136.7104,-3.51,-1.083186,17.72181400005122,-0.3929926685587503,18.114806668609972
120.2917,-8.125,978158.7925,978134.6094,-3.51,-1.083186,23.09991400002384,-0.3929926685587503,23.49290666858259
120.2917,-8.0417,978158.7925,978134.6094,-3.5,-1.0800999999999998,23.10300000002384,-0.39187303132638923,23.49487303135023
120.2917,-5.625,978150.6833,978081.4052,-4.24,-1.308464,67.9696359999959,-0.4747261865211116,68.44436218651701
120.2917,-5.5417,978150.6833,978081.4052,0.71,0.21910599999999997,69.4972059999959,0.07949424349763896,69.41771175649826
120.2917,-5.4583,978102.6,978078.5398,27.54,8.498844,32.55904399994896,3.0834809379225026,29.47556306202646
120.2917,-5.375,978102.6,978078.5398,74.82,23.089451999999998,47.14965199994896,8.37712577252584,38.772526227423114
120.2917,-5.2917,978101.7333,978077.1392,115.82,35.742051999999994,60.336151999987514,12.9676384252064,47.36851357478111
120.2917,-5.2083,978122.6833,978074.4024,36.74,11.337964,59.61886400001248,4.113547191694726,55.50531680831775
120.2917,-5.125,978122.6833,978074.4024,-3.75,-1.15725,47.12365000001248,-0.41986396213541705,47.5435139621479
120.2917,-5.0417,978129.35,978073.0663,-3.37,-1.039982,55.243718000029055,-0.3773177473056948,55.62103574733475
120.2917,-4.9583,978129.75,978070.4585,36.59,11.291674,70.58317400005029,4.096752633209309,66.48642136684099
120.2917,-4.875,978129.75,978070.4585,8.7,2.6848199999999998,61.97632000005029,0.9740843921541675,61.002235607896125
120.2917,-4.7917,978139.1833,978069.1868,47.8,14.751079999999998,84.74758000000838,5.351865970686116,79.39571402932226
120.2917,-4.7083,978163.0333,978066.7082,40.99,12.649514,108.97461400001639,4.5893930154481986,104.38522098456819
120.2917,-4.625,978163.0333,978066.7082,44.1,13.609259999999999,109.9343600000164,4.9376001947125046,104.9967598053039
120.2917,-4.5417,978152.2833,978065.5012,54.74,16.892764,103.67486399995306,6.128894209944728,97.54596979000833
120.2917,-4.4583,978113.85,978063.1519,64.48,19.898528,70.5966279999214,7.2194208742644514,63.377207125656945
120.2917,-4.375,978113.85,978063.1519,26.42,8.153212,58.85131199992139,2.9580815678980583,55.89323043202334
120.2917,-4.2917,978098.75,978062.0096,2.95,0.91037,37.650770000009686,0.3302929835465281,37.32047701646316
120.2917,-4.2083,978100.3,978059.7898,8.19,2.5274339999999995,43.03763400001881,0.9169828933037508,42.12065110671506
120.2917,-4.125,978090.8167,978058.7123,6.79,2.0953939999999998,34.199793999952874,0.7602336807731952,33.43956031917968
120.2917,-4.0417,978090.8167,978058.7123,19.32,5.962152,38.06655199995288,2.163139132921669,35.90341286703121
120.2917,-3.9583,978070.7333,978056.6221,7.64,2.3577039999999996,16.46890399992661,0.8554028455238897,15.613501154402721
120.2917,-3.875,978090.3167,978055.6095,20.26,6.252236,40.959435999946166,2.2683850327636135,38.691050967182555
120.2917,-3.7917,978090.3167,978055.6095,74.79,23.080194000000002,57.787393999946175,8.37376686082876,49.413627139117416
120.2917,-3.7083,978114.7167,978053.6493,176.33,54.415438,115.4828379999417,19.742563318223493,95.7402746817182
